locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,cross_validated
HSERO_RS02825,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,0,0.277905651471866,0.8299638679371246,0.0,1.0,191,1,99.66,0,3,True
HSERO_RS02830,,UNRESOLVED,unknown,0,,0,0.5551324736380933,0.6015286722756805,0.238095238095238,2.0,133,0,98.8,3,3,False
HSERO_RS02835,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.3412200176623647,0.7848861664005476,0.0714285714285714,4.0,206,1,98.18,3,3,True
HSERO_RS02840,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3480138850457585,0.7758650843192664,0.0833333333333333,3.0,215,1,97.48,3,3,True
HSERO_RS02845,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.1825864832288987,0.8923146510370578,0.0,2.0,551,0,96.23,3,3,False
HSERO_RS02855,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.19605507745386,0.8733703663428101,0.0,2.0,499,0,92.62,3,3,False
HSERO_RS02860,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.3210471017252055,0.7850386818727744,0.0967741935483871,18.0,413,0,91.22,3,3,True
HSERO_RS02865,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.899099679872444,0.125521071821617,0.6216216216216216,89.0,296,1,89.99,3,3,True
HSERO_RS02870,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2826476962090692,0.808330271852456,0.05,1.0,328,0,89.03,3,3,True
HSERO_RS02875,,UNRESOLVED,unknown,0,E_geometry,0,0.541179872277738,0.5798795763118452,0.238095238095238,2.0,125,1,88.21,3,3,False
HSERO_RS02880,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_pangenome_some,0,0.966711063945689,0.032837901511289874,1.0,0.0,202,1,87.66,1,3,False
HSERO_RS02885,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,0,0.2512142653158964,0.7965385754619932,0.0,0.0,275,1,86.81,0,3,True
HSERO_RS02895,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.1980611026157986,0.9293860479411161,0.0,0.0,407,0,85.2,0,3,False
HSERO_RS02900,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2191951223548174,0.8416350023928265,0.0,1.0,401,0,83.41,3,3,True
HSERO_RS02905,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.1733600068096362,0.8686758803545049,0.0,0.0,543,1,81.64,0,3,False
HSERO_RS02910,,UNRESOLVED,unknown,0,N_redundancy,1,0.5660339179738179,0.47917214906326605,0.2857142857142857,10.0,266,0,80.38,3,3,False
HSERO_RS02915,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|F_core_redundant,1,0.975522613606724,0.01713268344237789,1.0,43.0,242,0,79.49,3,3,True
HSERO_RS02920,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.3110576148614178,0.7637409283095503,0.0967741935483871,18.0,429,0,78.39,3,3,True
HSERO_RS02930,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.2829140481840462,0.7915086867120216,0.0,0.0,176,0,76.49,0,3,False
HSERO_RS02935,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.9006735750296821,0.10943948215442673,0.6216216216216216,89.0,300,0,75.46,3,3,True
HSERO_RS02940,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2553972202670357,0.7693444571130661,0.0,0.0,281,0,74.54,3,3,False
HSERO_RS02945,,UNRESOLVED,unknown,0,,1,0.4375634564020988,0.5953810349208857,0.1333333333333333,2.0,139,0,73.81,3,3,True
HSERO_RS02950,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2082058965615725,0.8426345889518775,0.0,0.0,419,0,72.8,3,3,False
HSERO_RS02955,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.357679287821516,0.6947766509695099,0.0833333333333333,3.0,202,0,71.77,3,3,True
HSERO_RS02960,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9706637189839934,0.023115376375239565,1.0,0.0,142,0,71.18,3,3,True
HSERO_RS02965,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3560406535739619,0.6868145648361176,0.1714285714285714,0.0,423,0,70.29,3,3,True
HSERO_RS02970,,UNRESOLVED,unknown,0,E_cons_core,1,0.9603981353783836,0.02674492078911317,1.0,0.0,340,0,69.09,3,3,False
HSERO_RS02975,,UNRESOLVED,unknown,0,E_cons_core,1,0.9467516421635844,0.044390548012704076,0.875,0.0,182,0,68.3,3,3,False
HSERO_RS02980,,UNRESOLVED,unknown,0,E_cons_core,1,0.9019400828698944,0.0988669608492799,1.0,0.0,883,0,66.67,3,3,False
HSERO_RS02985,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.5910974717798256,0.3761978025201477,0.3666666666666666,6.0,359,1,64.33,3,3,False
HSERO_RS02990,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3358133146322611,0.7123039504680412,0.1333333333333333,2.0,336,1,63.24,3,3,True
HSERO_RS02995,,UNRESOLVED,unknown,0,E_geometry,0,0.3846285811927096,0.6328628510886053,0.1612903225806451,2.0,292,1,62.27,3,3,True
HSERO_RS03000,,UNRESOLVED,unknown,0,E_geometry,0,0.3898250940790255,0.6504390026481645,0.1612903225806451,2.0,268,1,61.42,3,3,True
HSERO_RS03005,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.4735879684719974,0.5384015934030879,0.2571428571428571,12.0,362,1,60.48,3,3,True
HSERO_RS03010,,UNRESOLVED,unknown,0,E_geometry,0,0.654319176206519,0.3464192375352462,0.4137931034482758,1.0,274,1,59.53,3,3,False
HSERO_RS03015,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.290300378071865,0.7987605737303356,0.0,0.0,109,0,58.68,0,3,False
HSERO_RS03020,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.957271983817219,0.033841374197600686,0.9142857142857144,5.0,149,0,58.28,3,3,True
HSERO_RS03025,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.9523102921746436,0.032354425063702674,0.9142857142857144,5.0,232,0,57.69,3,3,True
HSERO_RS03030,,UNRESOLVED,unknown,0,E_cons_core,1,0.9347095880931644,0.050812256888747236,0.8648648648648649,0.0,269,0,56.78,3,3,False
HSERO_RS03040,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.892856078027451,0.11534822311740785,0.7142857142857143,1.0,142,1,55.41,3,3,False
HSERO_RS03045,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2685415664706676,0.7892223018577377,0.0625,0.0,343,0,54.59,3,3,False
HSERO_RS03050,,UNRESOLVED,unknown,0,N_redundancy,0,0.5078450674941671,0.4787272338786057,0.2432432432432432,6.0,245,0,53.64,3,3,False
HSERO_RS03055,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9579484996399108,0.02976421843285266,1.0,0.0,306,1,52.78,3,3,False
HSERO_RS03060,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.19639778309429,0.8289028549866023,0.0571428571428571,0.0,549,1,51.4,3,3,False
HSERO_RS03065,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9388929825101648,0.0438009244459035,0.935483870967742,0.0,370,1,49.98,3,3,False
HSERO_RS03070,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9548571831737138,0.03324305623563008,0.9428571428571428,0.0,190,1,48.59,3,3,False
HSERO_RS03075,,UNRESOLVED,unknown,0,E_cons_core,1,0.8944696526864893,0.09516061740438819,0.9142857142857144,0.0,647,1,47.17,3,3,False
HSERO_RS03080,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8328783329580802,0.1447987611192055,0.6857142857142857,0.0,376,1,45.38,3,3,False
HSERO_RS03085,,UNRESOLVED,unknown,0,E_cons_core,0,0.7686240984110542,0.21153725025665274,0.5428571428571428,0.0,276,0,44.3,3,3,False
HSERO_RS03090,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2507486789506468,0.8030733123832489,0.0,0.0,214,0,43.56,3,3,False
HSERO_RS03100,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.7171239653289375,0.28385820093000363,0.4285714285714285,7.0,123,1,41.5,3,3,False
HSERO_RS03105,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,0,0.283535048235025,0.7161089409141604,0.0,0.0,103,1,41.05,0,3,False
HSERO_RS03110,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.1551841252375854,0.8730658617669311,0.0689655172413793,1.0,726,1,39.81,3,3,False
HSERO_RS03120,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3311985153150626,0.6934080254519577,0.09375,1.0,195,1,36.55,3,3,True
HSERO_RS03125,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2477644033513373,0.7838578212752859,0.0303030303030303,3.0,278,1,35.84,3,3,True
HSERO_RS03130,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2190230253654341,0.7986819103084449,0.03125,3.0,382,1,34.85,3,3,True
HSERO_RS03135,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.1797310295363861,0.8551218065501859,0.0,0.0,421,1,33.66,1,3,True
HSERO_RS03140,,UNRESOLVED,unknown,0,E_cons_core,1,0.9577834437457228,0.026427324233352468,0.9428571428571428,0.0,162,0,32.74,3,3,True
HSERO_RS03145,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.1866945787444524,0.8416159875533731,0.0416666666666666,0.0,535,0,31.69,3,3,True
HSERO_RS03150,,UNRESOLVED,unknown,0,,1,0.5910488628786873,0.4227677810842557,0.3478260869565217,0.0,228,0,30.55,3,3,False
HSERO_RS03155,,UNRESOLVED,unknown,0,E_cons_core,1,0.9316152082853962,0.05084237395554307,0.8620689655172413,0.0,239,0,29.85,3,3,False
HSERO_RS03160,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2633620344374005,0.7859769229771212,0.081081081081081,1.0,361,0,28.83,3,3,True
HSERO_RS03165,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.7869817776659745,0.19430788141931532,0.6216216216216216,0.0,348,1,27.66,3,3,False
HSERO_RS03170,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2142956076603412,0.8459985184191015,0.0,0.0,293,0,26.54,3,3,False
HSERO_RS03175,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2009432892565474,0.8638211879453935,0.0,0.0,334,0,25.43,3,3,False
HSERO_RS03180,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.1659238805273813,0.8859297715153035,0.0,0.0,476,0,24.22,3,3,False
HSERO_RS03185,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,1,0.2577969203293843,0.7969247161351262,0.0,0.0,148,0,23.01,2,3,False
HSERO_RS03190,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2681714866619648,0.781762979787372,0.0357142857142857,2.0,219,0,22.39,3,3,True
HSERO_RS03195,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.1784344702594862,0.849468023203539,0.0,1.0,409,1,21.18,3,3,True
HSERO_RS03200,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.0581465465967038,0.96526440840617,0.0,0.0,1129,1,18.68,3,3,True
HSERO_RS03205,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1129615028580174,0.9159740807459,0.05,0.0,834,1,15.64,3,3,True
HSERO_RS03210,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2291566314713981,0.7972469071155908,0.0416666666666666,0.0,312,1,13.91,3,3,True
HSERO_RS03215,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.1206617218649007,0.9147572296204255,0.0,1.0,684,0,12.4,3,3,True
HSERO_RS03225,,UNRESOLVED,unknown,0,N_redundancy,1,0.4413035500712319,0.578751754163983,0.3142857142857143,15.0,525,0,10.31,3,3,False
HSERO_RS03230,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.893390508660823,0.08832897184902799,0.7428571428571429,16.0,238,0,9.12,3,3,True
HSERO_RS03245,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2738407274167471,0.7511027608844246,0.0833333333333333,8.0,329,0,5.96,3,3,True
HSERO_RS03250,,UNRESOLVED,unknown,0,N_redundancy,0,0.5032778394948189,0.4981178331859369,0.2857142857142857,11.0,279,0,5.03,3,3,False
HSERO_RS03255,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_redundancy|N_mobile,0,0.2691893865124993,0.7754549349448373,0.0833333333333333,8.0,329,0,4.04,3,3,True
HSERO_RS03260,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_mobile,0,0.2312371448022314,0.8010089306696956,0.0,0.0,203,0,2.88,0,3,False
HSERO_RS03265,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_strong|N_mobile|N_long_lagging,0,0.14262796718295,0.8962235187058051,0.0,0.0,543,0,1.76,0,3,False
HSERO_RS03270,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_mobile,0,0.3155145989789242,0.7218714687638222,0.1714285714285714,0.0,352,1,0.0,3,3,True
HSERO_RS03275,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some|N_mobile,0,0.4816182706032171,0.5072151355238295,0.25,0.0,155,1,1.12,1,3,True
HSERO_RS03280,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_mobile,1,0.7847413392597541,0.20981008122857767,0.6571428571428571,0.0,387,1,2.47,3,3,False
HSERO_RS03285,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_mobile,0,0.8325457700661308,0.13767995661039356,0.6857142857142857,0.0,294,1,3.59,3,3,False
HSERO_RS03290,,UNRESOLVED,unknown,0,E_geometry|N_mobile,1,0.4449070965195087,0.569556565448256,0.25,0.0,242,1,4.61,3,3,True
HSERO_RS03295,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2388098499552251,0.7573723824110066,0.0,0.0,169,1,5.41,3,3,True
HSERO_RS03300,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.3267648029475323,0.6835559871841438,0.0909090909090909,0.0,169,0,5.98,3,3,True
HSERO_RS03305,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1818984312072452,0.8511744411911288,0.0625,0.0,519,1,7.12,3,3,False
HSERO_RS03310,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3490097010336944,0.6590845306702845,0.125,0.0,203,0,8.22,3,3,False
HSERO_RS03315,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2013057302222265,0.8135672242256038,0.0,0.0,331,0,9.02,3,3,False
HSERO_RS03320,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2539710292322176,0.7769994316872328,0.0,0.0,144,0,9.78,3,3,False
HSERO_RS03325,,UNRESOLVED,unknown,0,,0,0.3879887182382922,0.6273212515186581,0.1111111111111111,0.0,67,0,10.17,3,3,False
HSERO_RS03330,,UNRESOLVED,unknown,0,,0,0.3725797319457947,0.6617694091455391,0.1891891891891892,1.0,307,0,10.82,3,3,True
HSERO_RS03335,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2121265555651866,0.8068758293565952,0.0,0.0,262,1,11.84,3,3,True
HSERO_RS03340,,UNRESOLVED,unknown,0,E_geometry,0,0.5810459506781093,0.42123701278069786,0.3181818181818182,0.0,108,1,12.39,3,3,False
HSERO_RS03345,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.91429722688528,0.0628070091372613,0.8918918918918919,0.0,397,1,13.27,3,3,False
HSERO_RS03350,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2506858387130548,0.7886759423429247,0.1351351351351351,0.0,478,1,14.81,3,3,True
HSERO_RS03355,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9056554263471036,0.07713655770466385,0.8529411764705882,0.0,355,1,16.09,3,3,False
HSERO_RS03360,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.861895359157559,0.11247012936111,0.7297297297297297,0.0,299,1,17.16,3,3,False
HSERO_RS03365,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8971213716403013,0.07132982063857793,0.75,0.0,166,1,17.86,3,3,False
HSERO_RS03370,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.7913243624038281,0.1650738042275803,0.6486486486486487,1.0,402,1,18.71,3,3,False
HSERO_RS03375,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8953921688413674,0.06932581194407937,0.8125,0.0,348,1,19.85,3,3,False
HSERO_RS03380,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2183636596726491,0.8289132708814065,0.0,1.0,246,1,21.05,3,3,True
HSERO_RS03385,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3404244989549186,0.7031608900252022,0.0952380952380952,2.0,170,0,21.75,3,3,True
HSERO_RS03390,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_long_lagging,0,0.1262025295374168,0.9176975126249522,0.0,1.0,666,0,23.13,0,3,False
HSERO_RS03395,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2882854069006855,0.7601312836560201,0.0555555555555555,1.0,178,1,24.72,3,3,False
HSERO_RS03400,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.1844994844732392,0.8744706952086254,0.0,1.0,402,0,25.7,3,3,True
HSERO_RS03405,,UNRESOLVED,unknown,0,E_cons_core,1,0.9358379325526788,0.05833580367379466,0.8787878787878788,0.0,213,0,26.68,3,3,False
HSERO_RS03410,,UNRESOLVED,unknown,0,,0,0.4061630583110533,0.645633732159604,0.1666666666666666,1.0,191,0,27.51,3,3,True
HSERO_RS03415,,UNRESOLVED,unknown,0,,0,0.4054282034589089,0.6617788826872458,0.1666666666666666,1.0,188,0,28.18,3,3,True
HSERO_RS03420,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,1,0.2848153417200293,0.7652805489884695,0.0333333333333333,2.0,175,0,28.78,3,3,True
HSERO_RS03425,,UNRESOLVED,unknown,0,E_cons_core,1,0.94436971124107,0.04601265910478602,1.0,1.0,456,0,30.05,3,3,False
HSERO_RS03430,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.838165947519229,0.15313868834781186,0.6333333333333333,7.0,205,1,31.26,3,3,False
HSERO_RS03435,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2801376154075425,0.8197593144897017,0.032258064516129,1.0,160,0,31.87,3,3,False
HSERO_RS03440,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.9526135622499632,0.045676005580053365,0.9142857142857144,5.0,139,0,32.59,3,3,True
HSERO_RS03445,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.9467652582983178,0.03756070509978955,0.9142857142857144,5.0,244,0,33.17,3,3,True
HSERO_RS03450,,UNRESOLVED,unknown,0,E_cons_core|N_pangenome_some,0,0.7406055122488714,0.23560440688701026,0.5,0.0,233,0,33.94,1,3,True
HSERO_RS03455,,UNRESOLVED,unknown,0,N_pangenome_some,1,0.5728795947667392,0.4986234241338175,0.2777777777777778,0.0,76,0,34.41,2,3,False
HSERO_RS03470,,UNRESOLVED,unknown,0,E_cons_core,1,0.9523561331538624,0.03773794964146429,1.0,0.0,369,0,35.93,3,3,False
HSERO_RS03475,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.3040532079354672,0.7004457059381589,0.04,0.0,166,0,36.77,3,3,False
HSERO_RS03480,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2173465020443513,0.8072793309090939,0.0303030303030303,0.0,372,1,37.74,3,3,True
HSERO_RS03485,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,1,0.5505077012344084,0.481867348548036,0.2777777777777778,0.0,121,1,38.57,2,3,False
HSERO_RS03490,,UNRESOLVED,unknown,0,E_geometry,1,0.4370085920276697,0.6055348168941126,0.1666666666666666,0.0,105,1,38.98,3,3,False
HSERO_RS03495,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1666010908874795,0.8744190382737671,0.0,0.0,480,1,39.85,3,3,False
HSERO_RS03500,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2739701331228188,0.7706865587078404,0.0294117647058823,0.0,216,0,40.98,3,3,False
HSERO_RS03505,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.9418258094593528,0.037733907838833576,0.9375,4.0,383,0,42.01,3,3,True
HSERO_RS03510,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.2774812966117256,0.7665577225950253,0.1212121212121212,0.0,449,0,43.36,3,3,False
HSERO_RS03515,,UNRESOLVED,unknown,0,E_cons_core,1,0.8904795092612807,0.09013671690258883,0.7297297297297297,3.0,239,0,44.39,3,3,False
HSERO_RS03520,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2706150929380748,0.7738065584697154,0.0714285714285714,0.0,344,0,45.27,3,3,False
HSERO_RS03525,,UNRESOLVED,unknown,0,E_cons_core,1,0.9088733711152566,0.08237186191245714,1.0,0.0,767,1,47.04,3,3,False
HSERO_RS03530,,UNRESOLVED,unknown,0,E_cons_core,1,0.9166239412606324,0.060851384243171755,0.9090909090909092,0.0,497,1,48.96,3,3,False
HSERO_RS03535,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.92855538513958,0.045952054802787835,0.8823529411764706,0.0,341,1,50.31,3,3,False
HSERO_RS03540,,UNRESOLVED,unknown,0,E_geometry,0,0.5276637243489746,0.48349576782608783,0.2972972972972973,0.0,261,1,51.24,3,3,False
HSERO_RS03550,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,0,0.3599825392892197,0.7056724566917139,0.0967741935483871,0.0,135,1,52.61,3,3,False
HSERO_RS03555,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.1903245308295311,0.8362212375479777,0.0,1.0,428,1,53.56,3,3,True
HSERO_RS03560,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.1595665117013281,0.8934080222365147,0.0294117647058823,24.0,710,1,55.48,3,3,True
HSERO_RS03565,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2260824659624261,0.8084316166023963,0.0,0.0,330,0,57.08,3,3,False
HSERO_RS03570,,UNRESOLVED,unknown,0,E_cons_core,1,0.7976611368902089,0.21806848350638683,0.5757575757575758,1.0,268,0,58.02,3,3,False
HSERO_RS03575,,UNRESOLVED,unknown,0,E_cons_core,0,0.8406304055598779,0.15189094880627152,0.6060606060606061,1.0,186,0,58.76,3,3,False
HSERO_RS03580,,UNRESOLVED,unknown,0,E_cons_core,1,0.9250211281388384,0.061887182548413716,1.0,0.0,707,0,60.19,3,3,False
HSERO_RS03585,,UNRESOLVED,unknown,0,E_cons_core,1,0.9600776282234292,0.03303779945542406,1.0,0.0,306,0,61.78,3,3,False
HSERO_RS03590,,UNRESOLVED,unknown,0,E_cons_core,1,0.9185278053399342,0.060537713001477006,0.9090909090909092,0.0,542,0,63.17,3,3,False
HSERO_RS03595,,UNRESOLVED,unknown,0,,0,0.4532049436498561,0.6184143377247597,0.2258064516129032,0.0,293,0,64.44,3,3,True
HSERO_RS03605,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|N_pangenome_some,1,0.9688987260620048,0.02828947664863768,1.0,0.0,152,0,67.35,2,3,True
HSERO_RS03610,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2637092636096145,0.7820195157605873,0.0571428571428571,0.0,374,0,68.12,3,3,False
HSERO_RS03615,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.280055573701492,0.7978511978198072,0.1081081081081081,1.0,447,0,69.39,3,3,True
HSERO_RS03620,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.9015415386870602,0.08297096141700663,0.6216216216216216,89.0,306,0,70.76,3,3,True
HSERO_RS03625,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.6645379312649047,0.28041081801193884,0.375,4.0,203,1,71.61,3,3,False
HSERO_RS03630,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,0,0.2709132682805942,0.7218323991223045,0.0,0.0,206,1,72.61,0,3,False
HSERO_RS03635,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.4620734664938615,0.5527760693438086,0.2307692307692307,6.0,317,1,73.45,3,3,True
HSERO_RS03640,,UNRESOLVED,unknown,0,N_redundancy,0,0.3797601320354373,0.6313844456160819,0.2162162162162162,14.0,522,1,74.82,3,3,True
HSERO_RS03645,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.4943882768357162,0.5286261143680645,0.2608695652173913,12.0,345,1,76.11,3,3,True
HSERO_RS03650,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2445216418960336,0.7875357354762674,0.0454545454545454,0.0,397,1,77.25,3,3,False
HSERO_RS03655,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.2517216441538211,0.7969775695321789,0.0,0.0,282,0,78.31,0,3,False
HSERO_RS03660,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_long_lagging,0,0.1961944502315438,0.8595665314507923,0.0,0.0,467,0,79.46,0,3,False
HSERO_RS03665,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.18892947010777,0.8628296117733745,0.0,0.0,500,0,80.92,3,3,False
HSERO_RS03670,,CONFIDENT_NONESSENTIAL,non-essential,1,E_cons_core|N_pangenome_strong,0,0.7740892339111873,0.373780893601677,0.5,0.0,145,0,82.24,0,3,True
HSERO_RS03675,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.0996739886020285,0.9415951834623998,0.0,4.0,955,0,83.99,3,3,True
HSERO_RS03680,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.313940041484055,0.7559151037320156,0.0588235294117647,1.0,262,0,85.85,3,3,False
HSERO_RS03685,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.2046061198413697,0.8609762398886069,0.0,1.0,449,0,86.92,3,3,False
HSERO_RS03690,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.2731918732394254,0.8170158017830198,0.0,0.0,213,0,88.01,2,3,False
