locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,cross_validated
DDA3937_RS03605,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.1768031990027544,0.8783001374293399,0.0,0.0,486,0,32.07,2,2,False
DDA3937_RS03610,,ROGUE_SUSPECT,unknown,0,P_rogue,1,0.3153196025809244,0.7963511014669227,0.0,0.0,80,0,30.7,2,2,False
DDA3937_RS03615,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2716182288408852,0.7772437730423609,0.0,0.0,132,1,30.07,2,2,False
DDA3937_RS03620,,UNRESOLVED,unknown,0,E_geometry,0,0.6898912824975421,0.3457790847134562,0.375,0.0,95,1,29.72,2,2,False
DDA3937_RS03625,,UNRESOLVED,unknown,0,E_cons_core,1,0.9133125794974162,0.08122799418254914,0.8235294117647058,0.0,367,0,28.97,2,2,False
DDA3937_RS03630,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_pangenome_strong,0,0.3193362202852063,0.7128649923098906,0.1111111111111111,0.0,275,1,27.82,0,2,False
DDA3937_RS03640,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.2730492189477409,0.7450380333965666,0.0909090909090909,8.0,385,1,25.18,2,2,True
DDA3937_RS03645,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.1687861069116309,0.8652114549499559,0.0,0.0,474,1,23.81,0,2,True
DDA3937_RS03650,,UNRESOLVED,unknown,0,N_redundancy,0,0.3393315029713337,0.701712130644437,0.1351351351351351,15.0,392,0,22.47,2,2,True
DDA3937_RS03655,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.8929456852630698,0.10113651373423158,0.6216216216216216,55.0,296,1,21.33,2,2,True
DDA3937_RS03660,,UNRESOLVED,unknown,0,N_redundancy,0,0.2983089501425004,0.7472262530953985,0.0625,8.0,269,0,20.4,2,2,True
DDA3937_RS03665,,UNRESOLVED,unknown,0,,0,0.4042367848913937,0.6426448836531583,0.1851851851851851,2.0,286,0,19.36,2,2,True
DDA3937_RS03670,,UNRESOLVED,unknown,0,N_redundancy,0,0.2933840943384489,0.7293778541843866,0.1666666666666666,4.0,504,1,17.86,2,2,True
DDA3937_RS03675,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1285542828398183,0.8947088350424487,0.0,0.0,644,1,16.11,2,2,False
DDA3937_RS03680,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.2712270827433904,0.7973867359646658,0.0,0.0,154,0,14.73,0,2,True
DDA3937_RS03690,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.2548140061939664,0.8484254499462717,0.0,0.0,250,0,11.69,0,2,True
DDA3937_RS03700,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.3673402328240908,0.6484941853907292,0.1724137931034483,6.0,329,1,10.04,2,2,True
DDA3937_RS03705,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.4413601380894519,0.5814118761677316,0.2307692307692307,6.0,313,1,8.94,2,2,True
DDA3937_RS03710,,UNRESOLVED,unknown,0,N_redundancy,0,0.3600791230105654,0.6683629268117867,0.2162162162162162,13.0,516,1,7.64,2,2,True
DDA3937_RS03715,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.4610722450092758,0.5518610754173793,0.2608695652173913,7.0,345,1,6.33,2,2,True
DDA3937_RS03720,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.3477878678924459,0.6715647093959128,0.1724137931034483,6.0,378,1,5.23,2,2,True
DDA3937_RS03725,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,0,0.1241249637491867,0.8994080460327585,0.0,0.0,662,1,3.62,2,2,False
DDA3937_RS03730,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2602454330939269,0.7695612088374243,0.0625,0.0,297,1,2.15,2,2,False
DDA3937_RS03735,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2121907327113831,0.8084022590942147,0.0,0.0,276,1,1.27,2,2,False
DDA3937_RS03745,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_mobile,0,0.2230660844845536,0.8201789654411838,0.0333333333333333,1.0,368,0,1.31,2,2,True
DDA3937_RS03750,,UNRESOLVED,unknown,0,E_cons_core|N_mobile|F_core_redundant,1,0.8938665161379358,0.11072742570546794,0.6216216216216216,55.0,308,0,2.42,2,2,True
DDA3937_RS03755,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_redundancy|N_mobile,0,0.2777885008079331,0.7640949373456049,0.0967741935483871,9.0,405,1,3.67,2,2,True
DDA3937_RS03760,,UNRESOLVED,unknown,0,E_geometry|N_redundancy|N_mobile,0,0.3013369859213754,0.7540321364756808,0.1111111111111111,6.0,371,1,4.86,2,2,True
DDA3937_RS03765,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.210587799692543,0.8314006825523091,0.0,0.0,311,1,6.13,2,2,False
DDA3937_RS03780,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.2591847125948703,0.8234681616571988,0.0,1.0,212,0,9.09,1,2,True
DDA3937_RS03785,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.2831981978949609,0.8042041388317439,0.0,0.0,136,0,9.66,1,2,True
DDA3937_RS03790,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.5322853531058094,0.5069225055434595,0.238095238095238,4.0,125,1,10.15,2,2,False
DDA3937_RS03795,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|F_core_redundant,1,0.9704667867150092,0.025090142523722544,1.0,18.0,274,0,10.95,2,2,True
DDA3937_RS03800,,UNRESOLVED,unknown,0,E_cons_core,0,0.8248257610311766,0.16474535023594264,0.6764705882352942,1.0,429,0,10.56,2,2,False
DDA3937_RS03805,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|F_core_redundant,1,0.9707897546893978,0.02510965078115458,1.0,18.0,269,0,9.47,2,2,True
DDA3937_RS03810,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.1191239194641877,0.9235037370456337,0.0857142857142857,8.0,1022,0,7.49,2,2,True
DDA3937_RS03815,,UNRESOLVED,unknown,0,N_redundancy,0,0.4615515058588875,0.5685532854177113,0.2571428571428571,10.0,372,0,5.4,2,2,True
DDA3937_RS03820,,UNRESOLVED,unknown,0,N_redundancy|N_mobile,1,0.7262246733731589,0.33244291207495774,0.4324324324324324,7.0,206,0,4.44,2,2,False
DDA3937_RS03825,,UNRESOLVED,unknown,0,N_redundancy|N_mobile,0,0.3636979243001447,0.6641951309901427,0.2285714285714285,6.0,493,1,3.27,2,2,True
DDA3937_RS03830,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_mobile,0,0.1918224265513186,0.8533154619598349,0.0277777777777777,2.0,470,1,1.79,2,2,True
DDA3937_RS03855,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_redundancy|N_mobile,0,0.2481913363712311,0.8521793036337142,0.0357142857142857,9.0,413,0,0.0,2,2,True
DDA3937_RS03860,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_redundancy|N_mobile,0,0.2476504878020742,0.8365221268464289,0.0357142857142857,9.0,392,0,0.0,2,2,True
DDA3937_RS03870,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some|N_mobile,0,0.3883949490931352,0.6440258359280814,0.1428571428571428,0.0,170,1,1.4,1,2,False
DDA3937_RS03875,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_mobile,0,0.2755857289521376,0.7668012404144249,0.0,1.0,104,1,2.4,2,2,True
DDA3937_RS03880,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|N_pangenome_strong|N_mobile,1,0.9727146217464472,0.020444902536784205,1.0,0.0,80,1,2.88,0,2,False
DDA3937_RS03885,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_mobile,0,0.2848990850790054,0.7821396321503693,0.0,1.0,103,1,3.16,2,2,False
DDA3937_RS21875,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2133766996538899,0.8011480508738397,0.0,0.0,266,1,4.83,1,2,True
DDA3937_RS03895,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.272394747426527,0.7611547078025663,0.0,0.0,99,1,4.2,1,2,True
DDA3937_RS03900,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some|N_mobile,0,0.6281760711566476,0.352145997267943,0.4,0.0,257,1,3.6,1,2,False
DDA3937_RS03905,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2394943767467866,0.7780942130593831,0.0,0.0,182,1,2.63,1,2,True
DDA3937_RS03910,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.1284903923907978,0.9004419233109245,0.0,0.0,647,1,1.18,1,2,True
DDA3937_RS03920,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.1677271130762276,0.9108503406348271,0.0,0.0,550,1,1.16,1,2,False
DDA3937_RS03925,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.1913788872078577,0.8878365011128397,0.0,0.0,442,1,2.65,1,2,False
DDA3937_RS03935,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,0,0.2268588927195366,0.8906377505218112,0.0,0.0,368,1,8.43,0,2,False
DDA3937_RS21885,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,0,0.2432700689508408,0.8833216938027885,0.0,0.0,319,1,7.4,0,2,False
DDA3937_RS03945,,UNRESOLVED,unknown,0,N_pangenome_some,0,0.2995869120816054,0.8163450137608635,0.0,0.0,118,0,6.65,1,2,False
DDA3937_RS03950,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_long_lagging,0,0.1439975908233118,0.9274619437628563,0.0,0.0,670,0,5.47,1,2,False
DDA3937_RS03955,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_mobile|N_long_lagging,0,0.1665839852814068,0.9033411836736229,0.0,0.0,545,0,3.65,1,2,False
DDA3937_RS03960,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.2173320339997437,0.8732212766703833,0.0,0.0,362,0,2.3,1,2,False
DDA3937_RS03965,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.2879548858838563,0.8003410324162031,0.0,0.0,117,0,0.57,1,2,False
DDA3937_RS03975,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,1,0.2679970527986384,0.7577940178259656,0.0,0.0,102,1,0.86,1,2,False
DDA3937_RS03980,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_mobile|F_core_redundant,1,0.8907849163960814,0.10723907051453409,0.6216216216216216,55.0,305,1,1.65,2,2,True
DDA3937_RS21900,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2843073289776869,0.7728158367403519,0.0,0.0,87,1,2.26,1,2,False
DDA3937_RS03985,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.1262186419618814,0.8986238700298281,0.0,0.0,652,1,3.59,1,2,True
DDA3937_RS03990,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2490884929796458,0.7629704587195655,0.0,0.0,147,1,4.78,1,2,True
DDA3937_RS03995,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.1954976995026771,0.8200357983680411,0.0,1.0,337,1,5.5,2,2,True
DDA3937_RS04000,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2681185486638006,0.7690252464987699,0.0,0.0,116,1,6.18,1,2,False
DDA3937_RS04005,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,0,0.6170143969057575,0.3421175759845594,0.3333333333333333,0.0,91,1,6.49,1,2,False
DDA3937_RS04010,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.0997950803279912,0.9227891898455816,0.0,1.0,817,1,7.86,2,2,True
DDA3937_RS04015,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,0,0.5662301512265915,0.4341067697091171,0.3333333333333333,0.0,244,1,7.56,1,2,False
DDA3937_RS04020,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.1834313125584258,0.8403071007343187,0.0,0.0,388,1,6.61,1,2,True
DDA3937_RS04025,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2266376047540151,0.7999964991137054,0.0,0.0,235,1,5.67,1,2,True
DDA3937_RS04030,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2063946256734969,0.8157105147370695,0.0,0.0,299,1,4.88,1,2,True
DDA3937_RS04035,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.1778262185420914,0.8488344566253444,0.0,0.0,413,1,3.81,1,2,True
DDA3937_RS04040,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,0,0.2812115993777925,0.7763054310669598,0.0,0.0,104,0,2.99,2,2,False
DDA3937_RS04045,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,1,0.2871533419668044,0.778485228974215,0.0,0.0,95,0,2.69,2,2,False
DDA3937_RS04065,,UNRESOLVED,unknown,0,E_cons_core|N_mobile,1,0.8226563633408971,0.2197463286919571,0.5384615384615384,2.0,134,0,0.35,2,2,False
DDA3937_RS04070,,UNRESOLVED,unknown,0,N_mobile,0,0.3981798468536968,0.7121671055205386,0.0833333333333333,2.0,73,0,0.93,2,2,True
DDA3937_RS21910,,UNRESOLVED,unknown,0,N_mobile,0,0.3898300249986697,0.7018772131856402,0.0833333333333333,2.0,77,0,0.61,2,2,True
DDA3937_RS04080,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2826152182287064,0.7662378009685203,0.0,0.0,82,1,0.27,1,2,False
DDA3937_RS04090,,UNRESOLVED,unknown,0,N_pangenome_some|N_mobile,1,0.3116087560909032,0.8487669303262764,0.0,0.0,136,0,0.76,1,2,False
DDA3937_RS04095,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_mobile|N_long_lagging,0,0.0391525541679636,0.9772391820696107,0.0,0.0,1435,0,3.13,1,2,True
DDA3937_RS04100,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_mobile,0,0.2668339191109659,0.7741540956921313,0.0,1.0,136,0,4.09,2,2,False
DDA3937_RS04105,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_mobile|N_long_lagging|P_conditional,0,0.1405405703448948,0.8958361699217464,0.0,2.0,618,0,2.94,2,2,False
DDA3937_RS04110,,UNRESOLVED,unknown,0,N_mobile,1,0.3514112132275818,0.688489741407136,0.1,2.0,173,0,1.65,2,2,True
DDA3937_RS04115,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_redundancy|N_mobile,0,0.2528790041988425,0.8240217139948898,0.0357142857142857,9.0,364,0,0.0,2,2,True
DDA3937_RS04120,,CONFIDENT_NONESSENTIAL,non-essential,2,N_pangenome_strong|N_mobile,1,0.3034458412434748,0.829438785235675,0.0,0.0,124,0,0.84,0,2,False
DDA3937_RS04125,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_mobile,0,0.2332861638631305,0.8910891753201617,0.0,0.0,358,0,1.54,0,2,False
DDA3937_RS04140,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|N_pangenome_some|N_mobile,0,0.974155209554962,0.02242979934195866,1.0,0.0,74,1,0.4,1,2,False
DDA3937_RS04145,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2527918298424694,0.7941185608932778,0.0,0.0,170,1,0.0,2,2,False
DDA3937_RS04150,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2832218527538268,0.7932592969628265,0.0,0.0,110,1,0.68,1,2,False
DDA3937_RS04155,,ROGUE_SUSPECT,unknown,0,E_geometry|N_mobile|P_rogue,0,0.2958949791041692,0.7837032403799624,0.0,0.0,76,1,1.03,2,2,False
DDA3937_RS04165,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,0,0.1255675266466591,0.9115161828134172,0.0,0.0,681,1,2.49,2,2,False
DDA3937_RS23035,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.2428000279689988,0.8971911582775994,0.0,0.0,350,0,2.0,1,2,False
DDA3937_RS23405,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some|N_mobile,1,0.3027580376226878,0.7731327719983185,0.0,0.0,52,1,0.92,1,2,False
DDA3937_RS04180,,UNRESOLVED,unknown,0,N_pangenome_some|N_mobile,0,0.2948621826168878,0.8032417043697926,0.0,0.0,107,0,0.67,1,2,False
DDA3937_RS04185,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,0,0.2122139369458629,0.8550441199508627,0.0,0.0,343,0,0.0,2,2,True
DDA3937_RS04190,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|N_long_lagging|P_rogue|P_conditional,0,0.1496415968349462,0.9034322948696868,0.0,0.0,592,0,1.4,2,2,False
DDA3937_RS04195,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2279308180382226,0.8410161094498765,0.0,0.0,281,1,0.99,2,2,True
DDA3937_RS04200,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2031278321142444,0.8462718926421618,0.0,0.0,344,1,0.0,2,2,True
DDA3937_RS04205,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2279038827748162,0.8045158616807718,0.0,0.0,234,1,0.0,2,2,True
DDA3937_RS04210,,UNRESOLVED,unknown,0,E_geometry|N_mobile,1,0.4165179171645551,0.5985266986016609,0.1666666666666666,0.0,151,1,0.47,2,2,False
DDA3937_RS04215,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2492576483308929,0.7842501305733581,0.0,0.0,166,1,0.0,1,2,False
DDA3937_RS04220,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2263873995402187,0.8025764543456961,0.0,0.0,235,1,0.0,1,2,False
DDA3937_RS04225,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.1914381859784177,0.8458097043788735,0.0,0.0,372,1,0.91,1,2,False
DDA3937_RS04230,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2562854133583214,0.7843067641309363,0.0,0.0,152,1,0.39,1,2,False
DDA3937_RS04235,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2692650390522212,0.7614298708154495,0.0,0.0,102,1,0.0,1,2,False
DDA3937_RS04240,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2710962037209891,0.7761947752315043,0.0,0.0,114,1,0.31,1,2,False
DDA3937_RS04245,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2705451404285524,0.7798013845514393,0.0,0.0,119,1,0.44,1,2,False
DDA3937_RS04250,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some|N_mobile,0,0.3025622031715411,0.8039631784189193,0.0,0.0,86,1,0.0,1,2,False
DDA3937_RS04255,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.1326221540852136,0.9113217583597905,0.0,0.0,655,1,0.0,1,2,False
DDA3937_RS04260,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2797888756932308,0.7874897943991228,0.0,0.0,110,1,1.15,1,2,False
DDA3937_RS04265,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.1871264167480574,0.8543028445263573,0.0,0.0,395,1,0.9,1,2,False
DDA3937_RS04270,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.240054070303076,0.8071170617915161,0.0,0.0,211,1,0.0,1,2,False
DDA3937_RS04275,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.1745503564943756,0.8831505919855349,0.0,0.0,474,1,0.0,1,2,False
DDA3937_RS04280,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_mobile,0,0.2488134976120001,0.808104527335424,0.0,2.0,207,1,1.02,2,2,False
DDA3937_RS04285,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2255369795088954,0.8063254233414964,0.0,0.0,242,1,1.69,1,2,False
DDA3937_RS04290,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.2507044047396244,0.7949437378657931,0.0,0.0,176,1,2.29,1,2,False
DDA3937_RS04295,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.149081017594613,0.8849938198374999,0.0,0.0,551,1,3.38,1,2,False
DDA3937_RS04300,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.2802225748514179,0.8296667325456762,0.0,0.0,169,0,5.01,1,2,False
DDA3937_RS04305,,UNRESOLVED,unknown,0,E_cons_core,1,0.9129592596936656,0.09009466549847535,0.7428571428571429,0.0,161,0,6.09,2,2,False
DDA3937_RS04310,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.9200349810183804,0.08345256784330281,0.7586206896551724,0.0,145,1,6.71,2,2,False
DDA3937_RS04315,,UNRESOLVED,unknown,0,E_geometry,0,0.661662879597419,0.35548630511939305,0.36,0.0,98,1,7.06,2,2,False
DDA3937_RS04320,,UNRESOLVED,unknown,0,,0,0.5512166351339922,0.5182791857003886,0.25,0.0,115,0,7.44,2,2,False
DDA3937_RS04325,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.1930199381727551,0.8613882426235645,0.0571428571428571,0.0,554,0,8.55,2,2,False
DDA3937_RS04330,,UNRESOLVED,unknown,0,E_cons_core,1,0.9630380299085878,0.03172747018202085,1.0,0.0,293,0,9.91,2,2,False
DDA3937_RS04335,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9586900538801244,0.03472731274954729,0.9428571428571428,0.0,196,1,10.79,2,2,False
DDA3937_RS04340,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.227388454634028,0.8166557386409362,0.0588235294117647,0.0,412,1,12.1,2,2,False
DDA3937_RS04345,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.259957220473472,0.8064627561417584,0.0,3.0,195,1,13.17,2,2,True
DDA3937_RS04350,,UNRESOLVED,unknown,0,,0,0.4318308514457588,0.6269424461965515,0.2222222222222222,1.0,317,0,14.02,2,2,False
DDA3937_RS04355,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1108388761596972,0.919183323300915,0.0,0.0,760,1,16.01,2,2,True
DDA3937_RS04360,,UNRESOLVED,unknown,0,,0,0.3926805492618099,0.6312819653090884,0.1363636363636363,0.0,150,0,17.88,2,2,False
DDA3937_RS04365,,UNRESOLVED,unknown,0,E_cons_core,1,0.8953358488056101,0.09227745107795318,0.7666666666666667,0.0,313,0,17.71,2,2,False
DDA3937_RS04370,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.26626385074005,0.7857202407331982,0.0,0.0,142,1,16.82,2,2,False
DDA3937_RS04380,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.1006696229653449,0.9392835247361031,0.0,0.0,857,1,14.04,0,2,False
DDA3937_RS04385,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.084966466951891,0.9386725887431063,0.0,0.0,925,1,11.27,0,2,False
DDA3937_RS04390,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.1819045371651987,0.8557333754297077,0.0526315789473684,0.0,554,1,9.05,0,2,False
DDA3937_RS04395,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2423398893178279,0.8004670137572341,0.0,0.0,202,1,7.73,2,2,False
DDA3937_RS04400,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1740578877768508,0.8501341761343971,0.0,0.0,425,1,6.34,2,2,False
DDA3937_RS21950,,UNRESOLVED,unknown,0,,0,0.3024244653421088,0.798785538299686,0.0,1.0,96,0,5.44,2,2,False
DDA3937_RS04405,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some|N_mobile,0,0.357599783010657,0.74911346878549,0.0769230769230769,0.0,138,1,4.67,1,2,False
DDA3937_RS04410,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2580874913325819,0.8486953529911103,0.0,0.0,230,1,4.08,2,2,False
DDA3937_RS04415,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_mobile,0,0.2138274285151803,0.8354122072069428,0.0454545454545454,1.0,432,1,3.07,2,2,True
DDA3937_RS04420,,UNRESOLVED,unknown,0,E_geometry|N_mobile,0,0.4352249831669821,0.5933898410761372,0.2352941176470588,0.0,300,1,1.75,2,2,False
DDA3937_RS04425,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_mobile,0,0.7517247796329871,0.21367953063861317,0.5428571428571428,2.0,294,1,0.78,2,2,False
DDA3937_RS04430,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2843051289203896,0.836290656639675,0.0,0.0,160,1,0.59,2,2,False
DDA3937_RS04445,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_mobile|N_long_lagging,0,0.1326410408434957,0.9048315021237192,0.0,0.0,649,0,3.64,1,2,False
DDA3937_RS04450,,UNRESOLVED,unknown,0,N_redundancy,0,0.4519145287233566,0.5967291500382093,0.2571428571428571,10.0,406,0,5.22,2,2,True
DDA3937_RS04455,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.9089511130347432,0.08164345686939618,0.7428571428571429,12.0,227,1,6.4,2,2,True
