organism,locus_tag,gene,product,length_nt,length_aa,strand,rel_position,intergenic_prev,intergenic_next,same_strand_prev,same_strand_next,operon_prev,essential,gravy,pI,aromaticity,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,family_n_organisms,n_paralogs_in_genome,ff_mean
beril_HerbieS,HSERO_RS02660,,TonB-dependent receptor,2178,725,1,0.10615130664322835,210.0,156.0,0.0,0.0,0,0,-0.2525517241379312,9.12469482421875,0.08689655172413793,0.10896551724137932,0.001379310344827586,0.04827586206896552,0.028965517241379312,0.030344827586206897,0.11862068965517242,0.009655172413793104,0.02482758620689655,0.022068965517241378,0.09517241379310344,0.015172413793103448,0.04275862068965517,0.037241379310344824,0.057931034482758624,0.06206896551724138,0.07862068965517241,0.09379310344827586,0.06758620689655172,0.012413793103448275,0.044137931034482755,44.0,24.0,0.045044791484419935
beril_HerbieS,HSERO_RS02665,gloA2,SMU1112c/YaeR family gloxylase I-like metalloprotein,396,131,-1,0.106574632822579,156.0,22.0,0.0,1.0,0,0,-0.057251908396946556,4.9415283203125,0.10687022900763359,0.15267175572519084,0.022900763358778626,0.04580152671755725,0.0916030534351145,0.05343511450381679,0.04580152671755725,0.030534351145038167,0.022900763358778626,0.022900763358778626,0.12213740458015267,0.007633587786259542,0.007633587786259542,0.06870229007633588,0.04580152671755725,0.06870229007633588,0.05343511450381679,0.015267175572519083,0.06870229007633588,0.015267175572519083,0.03816793893129771,30.0,0.0,0.23461808367071524
beril_HerbieS,HSERO_RS02670,,LysR family transcriptional regulator,945,314,-1,0.10665044702265121,22.0,131.0,1.0,0.0,1,1,0.09681528662420374,10.92767333984375,0.03821656050955414,0.14012738853503184,0.009554140127388535,0.041401273885350316,0.06687898089171974,0.028662420382165606,0.07006369426751592,0.025477707006369428,0.028662420382165606,0.012738853503184714,0.12738853503184713,0.01910828025477707,0.009554140127388535,0.0732484076433121,0.009554140127388535,0.12420382165605096,0.05732484076433121,0.03821656050955414,0.10828025477707007,0.006369426751592357,0.0031847133757961785,35.0,8.0,0.1152830834966541
beril_HerbieS,HSERO_RS02675,,MFS transporter,1455,484,1,0.10684560510704766,131.0,323.0,0.0,1.0,0,0,0.7010330578512423,10.16204833984375,0.08057851239669421,0.19834710743801653,0.008264462809917356,0.024793388429752067,0.02066115702479339,0.05165289256198347,0.08884297520661157,0.008264462809917356,0.045454545454545456,0.006198347107438017,0.15082644628099173,0.028925619834710745,0.028925619834710745,0.047520661157024795,0.0371900826446281,0.05578512396694215,0.05991735537190083,0.047520661157024795,0.06198347107438017,0.02066115702479339,0.008264462809917356,45.0,10.0,0.04484657896422598
beril_HerbieS,HSERO_RS02680,,methyl-accepting chemotaxis protein,1644,547,1,0.10716808751788118,323.0,64.0,1.0,0.0,0,0,0.03857404021937832,4.793914794921875,0.031078610603290677,0.17550274223034734,0.0,0.03656307129798903,0.07312614259597806,0.018281535648994516,0.056672760511883,0.007312614259597806,0.056672760511883,0.029250457038391225,0.10420475319926874,0.03473491773308958,0.03473491773308958,0.012797074954296161,0.08043875685557587,0.054844606946983544,0.07861060329067641,0.06398537477148081,0.06946983546617916,0.003656307129798903,0.009140767824497258,35.0,18.0,0.20234350132625992
beril_HerbieS,HSERO_RS02685,,ABC transporter ATP-binding protein,1344,447,-1,0.10747787377080786,64.0,14.0,0.0,1.0,0,0,-0.07829977628635346,4.778961181640625,0.06040268456375839,0.087248322147651,0.006711409395973154,0.053691275167785234,0.087248322147651,0.026845637583892617,0.0738255033557047,0.02237136465324385,0.06263982102908278,0.035794183445190156,0.12080536912751678,0.026845637583892617,0.03131991051454139,0.06040268456375839,0.026845637583892617,0.06040268456375839,0.05592841163310962,0.053691275167785234,0.0738255033557047,0.006711409395973154,0.026845637583892617,15.0,0.0,0.13570429570429568
beril_HerbieS,HSERO_RS02690,,ABC transporter permease,1746,581,-1,0.1077241792342004,14.0,309.0,1.0,1.0,1,0,0.5394148020654055,9.3336181640625,0.13080895008605853,0.12736660929432014,0.0068846815834767644,0.03442340791738382,0.025817555938037865,0.060240963855421686,0.0774526678141136,0.01549053356282272,0.06368330464716007,0.027538726333907058,0.12048192771084337,0.043029259896729774,0.0189328743545611,0.04647160068846816,0.024096385542168676,0.04475043029259897,0.06712564543889846,0.05679862306368331,0.06884681583476764,0.04819277108433735,0.022375215146299483,16.0,0.0,0.1268398268398268
beril_HerbieS,HSERO_RS02695,,MFS transporter,1353,450,-1,0.1080969021556081,309.0,122.0,1.0,1.0,0,0,0.7400000000000018,9.988372802734375,0.12,0.13777777777777778,0.006666666666666667,0.024444444444444446,0.02,0.06666666666666667,0.09111111111111111,0.02,0.06888888888888889,0.013333333333333334,0.13555555555555557,0.03777777777777778,0.013333333333333334,0.042222222222222223,0.024444444444444446,0.05555555555555555,0.07111111111111111,0.04666666666666667,0.07111111111111111,0.024444444444444446,0.028888888888888888,3.0,0.0,0.0
beril_HerbieS,HSERO_RS02700,,DUF2783 domain-containing protein,216,71,-1,0.10836442834007348,122.0,49.0,1.0,1.0,0,0,0.04788732394366197,4.525390625,0.028169014084507043,0.18309859154929578,0.014084507042253521,0.08450704225352113,0.056338028169014086,0.014084507042253521,0.056338028169014086,0.04225352112676056,0.04225352112676056,0.0,0.15492957746478872,0.04225352112676056,0.07042253521126761,0.04225352112676056,0.014084507042253521,0.07042253521126761,0.04225352112676056,0.014084507042253521,0.04225352112676056,0.0,0.014084507042253521,10.0,0.0,0.49936507936507935
beril_HerbieS,HSERO_RS02705,,FAD-dependent oxidoreductase,1770,589,-1,0.10841249236643506,49.0,28.0,1.0,1.0,1,0,-0.20084889643463547,6.047454833984375,0.0831918505942275,0.14431239388794567,0.015280135823429542,0.06960950764006792,0.04074702886247878,0.042444821731748725,0.057724957555178265,0.030560271646859084,0.03735144312393888,0.02037351443123939,0.0967741935483871,0.013582342954159592,0.022071307300509338,0.06451612903225806,0.06791171477079797,0.07470288624787776,0.050933786078098474,0.044142614601018676,0.06621392190152801,0.02037351443123939,0.02037351443123939,25.0,2.0,0.0
beril_HerbieS,HSERO_RS02710,,MBL fold metallo-hydrolase,960,319,-1,0.10873860225095625,28.0,329.0,1.0,0.0,1,0,-0.06614420062695928,4.790496826171875,0.08463949843260188,0.12852664576802508,0.009404388714733543,0.06896551724137931,0.06896551724137931,0.03761755485893417,0.07210031347962383,0.0219435736677116,0.05642633228840126,0.050156739811912224,0.07523510971786834,0.03761755485893417,0.009404388714733543,0.04075235109717868,0.04075235109717868,0.047021943573667714,0.05329153605015674,0.05642633228840126,0.07836990595611286,0.01567398119122257,0.03134796238244514,27.0,0.0,0.07335403726708072
beril_HerbieS,HSERO_RS02715,,IclR family transcriptional regulator,774,257,1,0.10897239293012634,329.0,-4.0,0.0,1.0,0,1,0.03774319066147863,9.10546875,0.03501945525291829,0.16342412451361868,0.019455252918287938,0.019455252918287938,0.04669260700389105,0.007782101167315175,0.07003891050583658,0.0311284046692607,0.042801556420233464,0.011673151750972763,0.13229571984435798,0.01556420233463035,0.007782101167315175,0.07392996108949416,0.07782101167315175,0.07392996108949416,0.07392996108949416,0.05058365758754864,0.054474708171206226,0.011673151750972763,0.01556420233463035,36.0,10.0,0.2507621410847217
beril_HerbieS,HSERO_RS02720,,IclR family transcriptional regulator,849,282,1,0.10911205066710147,-4.0,30.0,1.0,0.0,1,1,0.284042553191489,6.24505615234375,0.02127659574468085,0.20212765957446807,0.010638297872340425,0.04964539007092199,0.031914893617021274,0.010638297872340425,0.10283687943262411,0.028368794326241134,0.024822695035460994,0.014184397163120567,0.15602836879432624,0.028368794326241134,0.014184397163120567,0.06028368794326241,0.05673758865248227,0.05673758865248227,0.05673758865248227,0.024822695035460994,0.06028368794326241,0.0035460992907801418,0.0070921985815602835,36.0,10.0,0.2507621410847217
beril_HerbieS,HSERO_RS02730,,putative bifunctional diguanylate cyclase/phosphodiesterase,1953,650,1,0.10977932445194767,262.0,2.0,0.0,0.0,0,0,0.2921538461538479,7.0316162109375,0.08923076923076922,0.1276923076923077,0.015384615384615385,0.052307692307692305,0.04,0.04461538461538461,0.04923076923076923,0.026153846153846153,0.06307692307692307,0.023076923076923078,0.14307692307692307,0.023076923076923078,0.027692307692307693,0.03230769230769231,0.04923076923076923,0.06769230769230769,0.05846153846153846,0.04153846153846154,0.07076923076923076,0.015384615384615385,0.02923076923076923,6.0,0.0,0.0
beril_HerbieS,HSERO_RS02740,,ferritin-like domain-containing protein,513,170,-1,0.1102093614576205,-4.0,112.0,1.0,1.0,1,0,-0.30352941176470616,4.90093994140625,0.047058823529411764,0.13529411764705881,0.01764705882352941,0.041176470588235294,0.09411764705882353,0.01764705882352941,0.058823529411764705,0.023529411764705882,0.041176470588235294,0.052941176470588235,0.1,0.052941176470588235,0.03529411764705882,0.01764705882352941,0.07647058823529412,0.041176470588235294,0.047058823529411764,0.07058823529411765,0.047058823529411764,0.011764705882352941,0.01764705882352941,7.0,0.0,0.0
beril_HerbieS,HSERO_RS02745,,manganese catalase family protein,903,300,-1,0.11032272001036006,112.0,367.0,1.0,0.0,0,0,-0.31666666666666693,4.479461669921875,0.06333333333333334,0.13333333333333333,0.0033333333333333335,0.06666666666666667,0.07666666666666666,0.02666666666666667,0.1,0.013333333333333334,0.03666666666666667,0.05,0.10333333333333333,0.023333333333333334,0.043333333333333335,0.06,0.043333333333333335,0.043333333333333335,0.04,0.043333333333333335,0.056666666666666664,0.01,0.02666666666666667,8.0,0.0,0.0
beril_HerbieS,HSERO_RS02750,,ZIP family metal transporter,930,309,1,0.11055306458952686,367.0,70.0,0.0,1.0,0,0,0.7912621359223307,7.16748046875,0.06472491909385113,0.2168284789644013,0.022653721682847898,0.032362459546925564,0.022653721682847898,0.03559870550161812,0.10679611650485436,0.022653721682847898,0.038834951456310676,0.003236245954692557,0.1262135922330097,0.042071197411003236,0.003236245954692557,0.045307443365695796,0.025889967637540454,0.05177993527508091,0.05825242718446602,0.03559870550161812,0.08090614886731391,0.019417475728155338,0.009708737864077669,27.0,1.0,0.259893970763536
beril_HerbieS,HSERO_RS02755,,hypothetical protein,558,185,1,0.11073443827391018,70.0,65.0,1.0,0.0,0,0,-0.1367567567567567,7.16748046875,0.08108108108108109,0.11891891891891893,0.021621621621621623,0.05405405405405406,0.04864864864864865,0.021621621621621623,0.05405405405405406,0.021621621621621623,0.021621621621621623,0.016216216216216217,0.14594594594594595,0.010810810810810811,0.02702702702702703,0.05405405405405406,0.03783783783783784,0.08648648648648649,0.08648648648648649,0.05405405405405406,0.05945945945945946,0.032432432432432434,0.02702702702702703,2.0,0.0,0.0
beril_HerbieS,HSERO_RS02760,,YciE/YciF ferroxidase family protein,492,163,-1,0.11084743407928098,65.0,129.0,0.0,1.0,0,0,-0.25276073619631906,4.7313232421875,0.03067484662576687,0.1411042944785276,0.012269938650306749,0.05521472392638037,0.13496932515337423,0.012269938650306749,0.049079754601226995,0.018404907975460124,0.049079754601226995,0.06748466257668712,0.15950920245398773,0.012269938650306749,0.006134969325153374,0.012269938650306749,0.05521472392638037,0.06748466257668712,0.03067484662576687,0.049079754601226995,0.049079754601226995,0.0,0.018404907975460124,10.0,0.0,0.0
beril_HerbieS,HSERO_RS02795,,zinc-dependent alcohol dehydrogenase,1161,386,1,0.1114296436061514,50.0,220.0,1.0,1.0,0,1,0.06658031088082901,6.108978271484375,0.07512953367875648,0.11658031088082901,0.018134715025906734,0.06217616580310881,0.05181347150259067,0.038860103626943004,0.10621761658031088,0.03367875647668394,0.06735751295336788,0.038860103626943004,0.07253886010362694,0.025906735751295335,0.015544041450777202,0.04404145077720207,0.03626943005181347,0.05958549222797927,0.038860103626943004,0.04145077720207254,0.09585492227979274,0.0,0.03626943005181347,46.0,12.0,0.3260805860805861
beril_HerbieS,HSERO_RS02800,,DUF1852 domain-containing protein,984,327,1,0.11168012066428475,220.0,26.0,1.0,1.0,0,0,-0.47492354740061166,5.93402099609375,0.12538226299694188,0.07951070336391437,0.0061162079510703364,0.06422018348623854,0.0672782874617737,0.06116207951070336,0.04892966360856269,0.03669724770642202,0.05504587155963303,0.045871559633027525,0.0856269113149847,0.01834862385321101,0.045871559633027525,0.04281345565749235,0.04281345565749235,0.06422018348623854,0.07339449541284404,0.04892966360856269,0.04892966360856269,0.0061162079510703364,0.0581039755351682,10.0,0.0,0.0
beril_HerbieS,HSERO_RS02805,,methionine synthase,1029,342,1,0.11186330808551188,26.0,143.0,1.0,0.0,1,0,-0.31637426900584853,5.3858642578125,0.07894736842105263,0.1111111111111111,0.014619883040935672,0.06432748538011696,0.0847953216374269,0.03508771929824561,0.05847953216374269,0.02046783625730994,0.049707602339181284,0.05555555555555555,0.09064327485380116,0.017543859649122806,0.023391812865497075,0.049707602339181284,0.038011695906432746,0.07017543859649122,0.04678362573099415,0.05263157894736842,0.07309941520467836,0.023391812865497075,0.02046783625730994,14.0,0.0,0.1419047619047619
beril_HerbieS,HSERO_RS02810,,MgtC/SapB family protein,678,225,-1,0.11207587804360912,143.0,195.0,0.0,1.0,0,1,0.5262222222222223,9.95867919921875,0.08,0.09777777777777778,0.0044444444444444444,0.035555555555555556,0.04888888888888889,0.057777777777777775,0.08888888888888889,0.013333333333333334,0.06222222222222222,0.04,0.12444444444444444,0.04,0.008888888888888889,0.013333333333333334,0.03111111111111111,0.06666666666666667,0.08444444444444445,0.04888888888888889,0.1111111111111111,0.008888888888888889,0.013333333333333334,18.0,1.0,0.1137454212454212
beril_HerbieS,HSERO_RS02815,,winged helix-turn-helix transcriptional regulator,447,148,-1,0.11223421727007575,195.0,96.0,1.0,0.0,0,0,-0.27297297297297296,8.6884765625,0.06756756756756757,0.08783783783783784,0.006756756756756757,0.08108108108108109,0.0472972972972973,0.033783783783783786,0.06756756756756757,0.0472972972972973,0.04054054054054054,0.0472972972972973,0.10810810810810811,0.02027027027027027,0.02702702702702703,0.033783783783783786,0.02702702702702703,0.08783783783783784,0.06756756756756757,0.04054054054054054,0.0945945945945946,0.013513513513513514,0.02027027027027027,25.0,0.0,0.0
beril_HerbieS,HSERO_RS02820,,MFS transporter,1179,392,1,0.1123327031806959,96.0,36.0,0.0,1.0,0,0,0.8739795918367367,9.53143310546875,0.08928571428571429,0.14540816326530612,0.015306122448979591,0.030612244897959183,0.007653061224489796,0.03571428571428571,0.09948979591836735,0.012755102040816327,0.04081632653061224,0.017857142857142856,0.1760204081632653,0.03316326530612245,0.007653061224489796,0.030612244897959183,0.03826530612244898,0.04336734693877551,0.08418367346938775,0.03316326530612245,0.09438775510204081,0.02806122448979592,0.025510204081632654,48.0,12.0,0.14594772515183294
beril_HerbieS,HSERO_RS02825,,class I SAM-dependent DNA methyltransferase,573,190,1,0.1125530722072216,36.0,375.0,1.0,0.0,1,0,0.12105263157894726,4.61724853515625,0.08947368421052632,0.1368421052631579,0.015789473684210527,0.05789473684210526,0.05263157894736842,0.05789473684210526,0.12105263157894737,0.010526315789473684,0.04736842105263158,0.015789473684210527,0.09473684210526316,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.042105263157894736,0.06315789473684211,0.06842105263157895,0.042105263157894736,0.06315789473684211,0.015789473684210527,0.015789473684210527,22.0,1.0,0.0
beril_HerbieS,HSERO_RS02830,,winged helix-turn-helix transcriptional regulator,399,132,-1,0.11272501446001698,375.0,109.0,0.0,0.0,0,0,-0.2984848484848486,8.693603515625,0.06060606060606061,0.06818181818181818,0.007575757575757576,0.06060606060606061,0.06818181818181818,0.015151515151515152,0.06060606060606061,0.015151515151515152,0.07575757575757576,0.045454545454545456,0.11363636363636363,0.03787878787878788,0.022727272727272728,0.06060606060606061,0.007575757575757576,0.09090909090909091,0.06818181818181818,0.09848484848484848,0.03787878787878788,0.022727272727272728,0.022727272727272728,32.0,2.0,0.21941391941391936
beril_HerbieS,HSERO_RS02835,,FMN-dependent NADH-azoreductase,618,205,1,0.11281715229168371,109.0,66.0,0.0,1.0,0,0,0.27365853658536576,4.7236328125,0.07804878048780488,0.14634146341463414,0.004878048780487805,0.05853658536585366,0.04390243902439024,0.04390243902439024,0.07804878048780488,0.01951219512195122,0.05853658536585366,0.04390243902439024,0.1024390243902439,0.014634146341463415,0.02926829268292683,0.04390243902439024,0.02926829268292683,0.024390243902439025,0.07804878048780488,0.06341463414634146,0.08292682926829269,0.014634146341463415,0.01951219512195122,37.0,4.0,0.10808241319920961
beril_HerbieS,HSERO_RS02840,,DsbA family oxidoreductase,645,214,1,0.1129412118918019,66.0,105.0,1.0,0.0,0,0,-0.13691588785046727,6.315338134765625,0.07009345794392523,0.14018691588785046,0.014018691588785047,0.07009345794392523,0.04672897196261682,0.037383177570093455,0.056074766355140186,0.056074766355140186,0.07009345794392523,0.02336448598130841,0.09345794392523364,0.004672897196261682,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.07476635514018691,0.056074766355140186,0.0514018691588785,0.06074766355140187,0.004672897196261682,0.028037383177570093,31.0,3.0,0.06421911421911418
beril_HerbieS,HSERO_RS02845,,N-acyl-D-amino-acid deacylase family protein,1653,550,-1,0.11307724215508937,105.0,53.0,0.0,1.0,0,0,-0.22054545454545468,8.91534423828125,0.07090909090909091,0.13454545454545455,0.005454545454545455,0.056363636363636366,0.045454545454545456,0.034545454545454546,0.09090909090909091,0.025454545454545455,0.06727272727272728,0.03090909090909091,0.06363636363636363,0.02,0.03090909090909091,0.04909090909090909,0.056363636363636366,0.07818181818181819,0.06,0.04363636363636364,0.07090909090909091,0.007272727272727273,0.02909090909090909,23.0,2.0,0.0
beril_HerbieS,HSERO_RS02855,,N-acyl-D-amino-acid deacylase family protein,1497,498,-1,0.11374542280835748,22.0,32.0,1.0,1.0,1,0,-0.19397590361445813,6.172210693359375,0.05622489959839357,0.12650602409638553,0.012048192771084338,0.0642570281124498,0.05220883534136546,0.028112449799196786,0.0783132530120482,0.03815261044176707,0.06626506024096386,0.028112449799196786,0.07630522088353414,0.028112449799196786,0.02208835341365462,0.05220883534136546,0.03614457831325301,0.07228915662650602,0.07228915662650602,0.060240963855421686,0.05823293172690763,0.008032128514056224,0.020080321285140562,23.0,2.0,0.0
beril_HerbieS,HSERO_RS02860,,MFS transporter,1239,412,-1,0.11402274317177956,32.0,173.0,1.0,0.0,1,0,0.8504854368932052,9.775177001953125,0.12378640776699029,0.13349514563106796,0.014563106796116505,0.012135922330097087,0.019417475728155338,0.06553398058252427,0.07766990291262135,0.014563106796116505,0.06067961165048544,0.024271844660194174,0.12864077669902912,0.050970873786407765,0.01699029126213592,0.03398058252427184,0.02669902912621359,0.03640776699029126,0.08737864077669903,0.05339805825242718,0.08495145631067962,0.02912621359223301,0.02912621359223301,40.0,18.0,0.07524647395615136
beril_HerbieS,HSERO_RS02865,,LysR family transcriptional regulator,888,295,1,0.1142788428141288,173.0,24.0,0.0,0.0,0,1,0.06779661016949151,7.8912353515625,0.05084745762711865,0.13220338983050847,0.013559322033898305,0.04406779661016949,0.04745762711864407,0.023728813559322035,0.03728813559322034,0.03389830508474576,0.08135593220338982,0.02711864406779661,0.11186440677966102,0.01694915254237288,0.023728813559322035,0.07457627118644068,0.04745762711864407,0.06779661016949153,0.0711864406779661,0.0576271186440678,0.061016949152542375,0.013559322033898305,0.013559322033898305,48.0,89.0,0.6037763644952348
beril_HerbieS,HSERO_RS02870,,MBL fold metallo-hydrolase,984,327,-1,0.11444425561428637,24.0,140.0,0.0,0.0,0,0,0.017737003058103853,5.980377197265625,0.07339449541284404,0.14067278287461774,0.0061162079510703364,0.0672782874617737,0.039755351681957186,0.04892966360856269,0.08868501529051988,0.045871559633027525,0.0581039755351682,0.024464831804281346,0.07951070336391437,0.021406727828746176,0.01529051987767584,0.05504587155963303,0.03669724770642202,0.0581039755351682,0.0581039755351682,0.0581039755351682,0.07339449541284404,0.0061162079510703364,0.01834862385321101,28.0,1.0,0.03536231884057968
beril_HerbieS,HSERO_RS02875,,winged helix-turn-helix transcriptional regulator,375,124,1,0.1146481196355332,140.0,56.0,0.0,1.0,0,0,-0.14758064516129032,8.50732421875,0.06451612903225806,0.07258064516129033,0.024193548387096774,0.03225806451612903,0.08870967741935484,0.016129032258064516,0.04032258064516129,0.04032258064516129,0.04032258064516129,0.056451612903225805,0.14516129032258066,0.024193548387096774,0.008064516129032258,0.03225806451612903,0.03225806451612903,0.08064516129032258,0.08064516129032258,0.056451612903225805,0.08064516129032258,0.024193548387096774,0.024193548387096774,32.0,2.0,0.21941391941391936
beril_HerbieS,HSERO_RS02880,,class I SAM-dependent methyltransferase,606,201,1,0.11472629169350242,56.0,131.0,1.0,1.0,0,0,-0.26467661691542316,5.840667724609375,0.04975124378109453,0.11442786069651742,0.0,0.05970149253731343,0.0845771144278607,0.024875621890547265,0.07462686567164178,0.05472636815920398,0.04477611940298507,0.03980099502487562,0.11442786069651742,0.03482587064676617,0.004975124378109453,0.04477611940298507,0.04975124378109453,0.06965174129353234,0.04477611940298507,0.04477611940298507,0.06965174129353234,0.014925373134328358,0.009950248756218905,2.0,0.0,0.5
beril_HerbieS,HSERO_RS02885,,alpha/beta hydrolase,825,274,1,0.11485996409889292,131.0,593.0,1.0,0.0,0,0,0.09635036496350358,8.126220703125,0.06934306569343066,0.15328467153284672,0.01824817518248175,0.051094890510948905,0.032846715328467155,0.021897810218978103,0.06934306569343066,0.025547445255474453,0.032846715328467155,0.010948905109489052,0.11678832116788321,0.025547445255474453,0.043795620437956206,0.06204379562043796,0.025547445255474453,0.08029197080291971,0.06569343065693431,0.032846715328467155,0.08394160583941605,0.01824817518248175,0.029197080291970802,9.0,0.0,0.11777777777777776
beril_HerbieS,HSERO_RS02895,,DUF6402 family protein,1221,406,-1,0.11511715198334845,593.0,578.0,0.0,1.0,0,0,-0.46453201970443364,9.147125244140625,0.11330049261083744,0.07142857142857142,0.009852216748768473,0.07389162561576355,0.04433497536945813,0.05172413793103448,0.05172413793103448,0.017241379310344827,0.06896551724137931,0.08620689655172414,0.0812807881773399,0.007389162561576354,0.05172413793103448,0.06403940886699508,0.04187192118226601,0.04926108374384237,0.06403940886699508,0.046798029556650245,0.05665024630541872,0.019704433497536946,0.04187192118226601,5.0,0.0,0.0
beril_HerbieS,HSERO_RS02900,,ammonium transporter,1203,400,-1,0.11544344324155402,578.0,356.0,1.0,0.0,0,0,0.6687500000000013,7.48876953125,0.1175,0.14,0.005,0.0325,0.03,0.07,0.1275,0.0225,0.065,0.0325,0.1225,0.03,0.03,0.03,0.025,0.03,0.0425,0.035,0.0825,0.0275,0.02,47.0,1.0,0.0
beril_HerbieS,HSERO_RS02905,,alkaline phosphatase D family protein,1629,542,1,0.11572620481550759,356.0,46.0,0.0,0.0,0,0,-0.5079335793357925,6.211517333984375,0.1014760147601476,0.1088560885608856,0.0,0.07564575645756458,0.055350553505535055,0.05166051660516605,0.06826568265682657,0.02214022140221402,0.042435424354243544,0.03505535055350553,0.07011070110701106,0.02214022140221402,0.042435424354243544,0.06642066420664207,0.03690036900369004,0.08671586715867159,0.05904059040590406,0.046125461254612546,0.06088560885608856,0.02029520295202952,0.02952029520295203,20.0,0.0,0.0
beril_HerbieS,HSERO_RS02910,,IclR family transcriptional regulator,798,265,-1,0.11603000573684964,46.0,123.0,0.0,1.0,0,1,-0.11660377358490566,6.6966552734375,0.05660377358490566,0.1509433962264151,0.011320754716981131,0.052830188679245285,0.06037735849056604,0.01509433962264151,0.04905660377358491,0.022641509433962263,0.04905660377358491,0.018867924528301886,0.10566037735849057,0.026415094339622643,0.022641509433962263,0.05660377358490566,0.045283018867924525,0.09056603773584905,0.05660377358490566,0.052830188679245285,0.07169811320754717,0.0037735849056603774,0.03773584905660377,36.0,10.0,0.2507621410847217
beril_HerbieS,HSERO_RS02915,,SDR family NAD(P)-dependent oxidoreductase,726,241,-1,0.11619705090016666,123.0,97.0,1.0,1.0,0,1,0.48962655601659694,5.28759765625,0.05394190871369295,0.15767634854771784,0.016597510373443983,0.029045643153526972,0.04979253112033195,0.03319502074688797,0.11618257261410789,0.004149377593360996,0.05394190871369295,0.02074688796680498,0.0995850622406639,0.02074688796680498,0.02074688796680498,0.04979253112033195,0.04149377593360996,0.04979253112033195,0.04979253112033195,0.058091286307053944,0.1078838174273859,0.008298755186721992,0.012448132780082987,46.0,43.0,1.0
beril_HerbieS,HSERO_RS02920,,MFS transporter,1287,428,-1,0.11634632144241412,97.0,242.0,1.0,1.0,0,0,0.5880841121495329,9.66644287109375,0.1191588785046729,0.11682242990654206,0.002336448598130841,0.02102803738317757,0.028037383177570093,0.056074766355140186,0.0911214953271028,0.014018691588785047,0.06074766355140187,0.02336448598130841,0.11682242990654206,0.0514018691588785,0.030373831775700934,0.04439252336448598,0.028037383177570093,0.04205607476635514,0.08177570093457943,0.0397196261682243,0.08878504672897196,0.028037383177570093,0.035046728971962614,40.0,18.0,0.07524647395615136
beril_HerbieS,HSERO_RS02930,,2%2C4'-dihydroxyacetophenone dioxygenase family protein,528,175,-1,0.11675894657438615,11.0,316.0,1.0,1.0,1,0,-0.4640000000000002,5.54779052734375,0.13714285714285715,0.04,0.017142857142857144,0.05142857142857143,0.08571428571428572,0.045714285714285714,0.06285714285714286,0.04,0.03428571428571429,0.04,0.06285714285714286,0.04,0.02857142857142857,0.09142857142857143,0.02857142857142857,0.06285714285714286,0.045714285714285714,0.03428571428571429,0.09714285714285714,0.03428571428571429,0.05714285714285714,3.0,0.0,0.0
beril_HerbieS,HSERO_RS02935,,LysR family transcriptional regulator,900,299,-1,0.11691202596400567,316.0,48.0,1.0,1.0,0,1,-0.0324414715719064,6.119873046875,0.06688963210702341,0.10702341137123746,0.013377926421404682,0.05351170568561873,0.056856187290969896,0.026755852842809364,0.06354515050167224,0.03678929765886288,0.06020066889632107,0.026755852842809364,0.12709030100334448,0.023411371237458192,0.023411371237458192,0.046822742474916385,0.03678929765886288,0.06688963210702341,0.08361204013377926,0.05016722408026756,0.056856187290969896,0.010033444816053512,0.030100334448160536,48.0,89.0,0.6037763644952348
beril_HerbieS,HSERO_RS02940,,dioxygenase family protein,843,280,-1,0.11708396821680105,48.0,104.0,1.0,1.0,1,0,-0.13285714285714298,6.14337158203125,0.08928571428571429,0.11428571428571428,0.0,0.06428571428571428,0.025,0.04642857142857143,0.09642857142857143,0.05,0.02142857142857143,0.007142857142857143,0.12857142857142856,0.017857142857142856,0.014285714285714285,0.09285714285714286,0.05357142857142857,0.060714285714285714,0.05714285714285714,0.05,0.05714285714285714,0.017857142857142856,0.025,40.0,0.0,0.024882985452245383
beril_HerbieS,HSERO_RS02945,,DoxX family protein,417,138,-1,0.11725572909591203,104.0,176.0,1.0,1.0,0,1,0.9340579710144924,9.80230712890625,0.15942028985507245,0.13043478260869565,0.0,0.021739130434782608,0.028985507246376812,0.09420289855072464,0.13043478260869565,0.014492753623188406,0.043478260869565216,0.028985507246376812,0.14492753623188406,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.0,0.043478260869565216,0.014492753623188406,0.050724637681159424,0.11594202898550725,0.028985507246376812,0.036231884057971016,38.0,2.0,0.13121212121212117
beril_HerbieS,HSERO_RS02950,,THUMP domain-containing class I SAM-dependent RNA methyltransferase,1257,418,-1,0.11736328369075134,176.0,99.0,1.0,1.0,0,0,-0.2566985645933018,7.6810302734375,0.10047846889952153,0.09808612440191387,0.014354066985645933,0.05741626794258373,0.06220095693779904,0.06698564593301436,0.07416267942583732,0.019138755980861243,0.0430622009569378,0.050239234449760764,0.09808612440191387,0.019138755980861243,0.03827751196172249,0.06698564593301436,0.02631578947368421,0.07177033492822966,0.05741626794258373,0.050239234449760764,0.05263157894736842,0.014354066985645933,0.019138755980861243,16.0,0.0,0.0
