organism,locus_tag,gene,product,length_nt,length_aa,strand,rel_position,intergenic_prev,intergenic_next,same_strand_prev,same_strand_next,operon_prev,essential,function_class,gravy,pI,aromaticity,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y
syn3a,JCVISYN3A_0482,rpsU,30S ribosomal protein S21,165,54,1,0.573373277897055,313.0,260.0,0.0,1.0,0,1,Genetic Information Processing,-1.3888888888888888,10.7255859375,0.07407407407407407,0.09259259259259259,0.0,0.018518518518518517,0.09259259259259259,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.05555555555555555,0.2222222222222222,0.037037037037037035,0.018518518518518517,0.037037037037037035,0.0,0.05555555555555555,0.09259259259259259,0.07407407407407407,0.018518518518518517,0.05555555555555555,0.0,0.05555555555555555
syn3a,JCVISYN3A_0154,,Uncharacterized peptidase,1356,451,1,0.5741558427210424,260.0,163.0,1.0,0.0,0,0,Genetic Information Processing,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0493,,Uncharacterized peptidase,1350,449,-1,0.5769528214684231,163.0,155.0,0.0,1.0,0,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0494,nanE,N-acetylmannosamine-6-phosphate 2-epimerase,681,226,-1,0.5797240216098372,155.0,58.0,1.0,1.0,0,0,Metabolism,-0.06902654867256626,7.972412109375,0.05309734513274336,0.048672566371681415,0.01327433628318584,0.07964601769911504,0.035398230088495575,0.01327433628318584,0.03982300884955752,0.022123893805309734,0.11504424778761062,0.09734513274336283,0.12389380530973451,0.01327433628318584,0.07964601769911504,0.030973451327433628,0.04424778761061947,0.022123893805309734,0.03982300884955752,0.061946902654867256,0.07964601769911504,0.008849557522123894,0.030973451327433628
syn3a,JCVISYN3A_0495,,Uncharacterized kinase,876,291,-1,0.5810847637390764,58.0,174.0,1.0,1.0,0,0,Metabolism,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0499,rpmA,50S ribosomal protein L27,282,93,-1,0.5830181591865745,174.0,1.0,1.0,1.0,0,1,Genetic Information Processing,-0.5881720430107528,11.08447265625,0.08602150537634409,0.053763440860215055,0.0,0.043010752688172046,0.021505376344086023,0.053763440860215055,0.15053763440860216,0.010752688172043012,0.053763440860215055,0.10752688172043011,0.07526881720430108,0.010752688172043012,0.053763440860215055,0.021505376344086023,0.03225806451612903,0.08602150537634409,0.07526881720430108,0.06451612903225806,0.053763440860215055,0.0,0.03225806451612903
syn3a,JCVISYN3A_0500,prp;ysxB,Maturation protease for ribosomal protein L27,315,104,-1,0.5835392552929002,1.0,2.0,1.0,1.0,1,1,Genetic Information Processing,-0.15192307692307688,8.58251953125,0.057692307692307696,0.057692307692307696,0.009615384615384616,0.0673076923076923,0.038461538461538464,0.009615384615384616,0.038461538461538464,0.009615384615384616,0.15384615384615385,0.10576923076923077,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.009615384615384616,0.0673076923076923,0.009615384615384616,0.038461538461538464,0.038461538461538464,0.0673076923076923,0.0,0.04807692307692308
syn3a,JCVISYN3A_0501,rplU,50S ribosomal protein L21,303,100,-1,0.5841229565851449,2.0,145.0,1.0,1.0,1,1,Genetic Information Processing,-0.31999999999999995,10.362213134765625,0.06,0.04,0.0,0.04,0.06,0.03,0.1,0.02,0.15,0.17,0.02,0.02,0.03,0.04,0.05,0.03,0.01,0.06,0.1,0.0,0.03
syn3a,JCVISYN3A_0503,,Uncharacterized protein,402,133,-1,0.5849478719760774,145.0,22.0,1.0,1.0,0,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0504,rsmI,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,888,295,-1,0.5857285954710671,22.0,59.0,1.0,1.0,1,0,Genetic Information Processing,-0.131864406779661,8.80682373046875,0.07796610169491526,0.03389830508474576,0.020338983050847456,0.04745762711864407,0.05084745762711865,0.02711864406779661,0.03389830508474576,0.01694915254237288,0.16271186440677965,0.10508474576271186,0.11186440677966102,0.003389830508474576,0.11186440677966102,0.013559322033898305,0.0576271186440678,0.013559322033898305,0.05084745762711865,0.05084745762711865,0.03728813559322034,0.0,0.05084745762711865
syn3a,JCVISYN3A_0930,rpmG,50S ribosomal protein L33,144,47,-1,0.5874723340318108,59.0,172.0,1.0,0.0,0,0,Genetic Information Processing,-1.5319148936170213,10.0189208984375,0.06382978723404255,0.0,0.0851063829787234,0.02127659574468085,0.0851063829787234,0.0,0.02127659574468085,0.0425531914893617,0.06382978723404255,0.2553191489361702,0.02127659574468085,0.02127659574468085,0.10638297872340426,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0,0.06382978723404255
syn3a,JCVISYN3A_0505,,Uncharacterized lipoprotein,1074,357,1,0.5880541939950579,172.0,92.0,0.0,0.0,0,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0511,,Uncharacterized protein,624,207,-1,0.5912175972129644,126.0,48.0,1.0,1.0,0,1,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0512,plsC,Acyl-phosphate glycerol 3-phosphate acyltransferase,948,315,-1,0.5924549702993632,48.0,156.0,1.0,1.0,1,1,Metabolism,-0.6352380952380959,10.236602783203125,0.08571428571428572,0.05396825396825397,0.0031746031746031746,0.044444444444444446,0.0761904761904762,0.044444444444444446,0.012698412698412698,0.022222222222222223,0.08571428571428572,0.1619047619047619,0.0761904761904762,0.025396825396825397,0.06666666666666667,0.044444444444444446,0.050793650793650794,0.03492063492063492,0.06349206349206349,0.022222222222222223,0.06984126984126984,0.01904761904761905,0.022222222222222223
syn3a,JCVISYN3A_0513,acpS,ACP synthase,333,110,-1,0.5944877975127328,156.0,59.0,1.0,1.0,0,1,Metabolism,-0.4163636363636362,10.263626098632812,0.05454545454545454,0.05454545454545454,0.0,0.03636363636363636,0.07272727272727272,0.02727272727272727,0.02727272727272727,0.00909090909090909,0.16363636363636364,0.17272727272727273,0.06363636363636363,0.01818181818181818,0.09090909090909091,0.00909090909090909,0.06363636363636363,0.01818181818181818,0.045454545454545456,0.045454545454545456,0.05454545454545454,0.00909090909090909,0.01818181818181818
syn3a,JCVISYN3A_0515,dctD,Cytidine deaminase,483,160,-1,0.5952095984797988,59.0,2.0,1.0,1.0,0,0,Metabolism,-0.31687499999999996,7.155517578125,0.1125,0.0875,0.01875,0.075,0.05,0.03125,0.03125,0.01875,0.0875,0.09375,0.075,0.025,0.06875,0.0375,0.03125,0.03125,0.075,0.01875,0.0625,0.01875,0.0625
syn3a,JCVISYN3A_0516,,Uncharacterized protein,1302,433,-1,0.5961026430436431,2.0,-8.0,1.0,1.0,1,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0517,rluD,Uncharacterized RNA pseudouridine synthase,933,310,-1,0.59848532276656,-8.0,-20.0,1.0,1.0,1,0,Genetic Information Processing,-0.41129032258064535,9.2550048828125,0.06129032258064516,0.025806451612903226,0.0064516129032258064,0.06451612903225806,0.05161290322580645,0.02903225806451613,0.03225806451612903,0.03225806451612903,0.10967741935483871,0.0967741935483871,0.1064516129032258,0.00967741935483871,0.0935483870967742,0.03870967741935484,0.04516129032258064,0.035483870967741936,0.054838709677419356,0.07096774193548387,0.06451612903225806,0.0,0.03225806451612903
syn3a,JCVISYN3A_0518,lspA,Lipoprotein signal peptidase,609,202,-1,0.6001664561413846,-20.0,-10.0,1.0,1.0,1,1,Genetic Information Processing,0.5242574257425735,9.7232666015625,0.16336633663366337,0.04455445544554455,0.0049504950495049506,0.039603960396039604,0.0297029702970297,0.08415841584158416,0.04455445544554455,0.01485148514851485,0.12376237623762376,0.09405940594059406,0.13861386138613863,0.01485148514851485,0.08415841584158416,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.04950495049504951,0.04950495049504951,0.07425742574257425,0.034653465346534656,0.04455445544554455
syn3a,JCVISYN3A_0519,ileRS,Isoleucine--tRNA ligase,2748,915,-1,0.6012694122109574,-10.0,692.0,1.0,1.0,1,1,Metabolism,-0.41989071038251263,6.2215576171875,0.11147540983606558,0.040437158469945354,0.009836065573770493,0.07540983606557378,0.053551912568306013,0.04590163934426229,0.03715846994535519,0.018579234972677595,0.08306010928961749,0.09508196721311475,0.09836065573770492,0.018579234972677595,0.08415300546448087,0.0273224043715847,0.046994535519125684,0.02622950819672131,0.06448087431693988,0.04918032786885246,0.060109289617486336,0.018579234972677595,0.046994535519125684
syn3a,JCVISYN3A_0520,,Uncharacterized hydrolase,990,329,-1,0.6076035839627609,692.0,12.0,1.0,1.0,0,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0521,sepF,Cell division protein,417,138,-1,0.6094485956183735,12.0,11.0,1.0,1.0,1,0,Cellular Processes,-0.7920289855072468,5.200439453125,0.12318840579710146,0.007246376811594203,0.0,0.08695652173913043,0.057971014492753624,0.08695652173913043,0.014492753623188406,0.007246376811594203,0.06521739130434782,0.11594202898550725,0.06521739130434782,0.028985507246376812,0.10869565217391304,0.021739130434782608,0.08695652173913043,0.014492753623188406,0.07246376811594203,0.057971014492753624,0.06521739130434782,0.0,0.036231884057971016
syn3a,JCVISYN3A_0522,ftsZ,Cell division protein,1158,385,-1,0.6102366844293537,11.0,114.0,1.0,1.0,1,0,Cellular Processes,-0.1711688311688312,4.1793212890625,0.046753246753246755,0.09090909090909091,0.0,0.06753246753246753,0.1012987012987013,0.03896103896103896,0.08831168831168831,0.005194805194805195,0.0987012987012987,0.07012987012987013,0.05974025974025974,0.015584415584415584,0.06233766233766234,0.033766233766233764,0.04155844155844156,0.023376623376623377,0.04415584415584416,0.05974025974025974,0.09090909090909091,0.0,0.007792207792207792
syn3a,JCVISYN3A_0523,ftsA,Cell division protein,1161,386,-1,0.612578854914323,114.0,8.0,1.0,1.0,0,0,Cellular Processes,-0.28005181347150315,6.2215576171875,0.12953367875647667,0.007772020725388601,0.007772020725388601,0.06476683937823834,0.05181347150259067,0.07512953367875648,0.02072538860103627,0.0051813471502590676,0.12435233160621761,0.11139896373056994,0.10362694300518134,0.018134715025906734,0.12953367875647667,0.007772020725388601,0.05181347150259067,0.0025906735751295338,0.07772020725388601,0.04404145077720207,0.04145077720207254,0.010362694300518135,0.04404145077720207
syn3a,JCVISYN3A_0524,rsmH; mraW,16S rRNA (cytosine(1402)-N(4))-methyltransferase,927,308,-1,0.6147313685125376,8.0,8.0,1.0,1.0,1,0,Genetic Information Processing,-0.23993506493506506,9.36651611328125,0.07142857142857142,0.048701298701298704,0.006493506493506494,0.04220779220779221,0.06493506493506493,0.03571428571428571,0.032467532467532464,0.025974025974025976,0.10714285714285714,0.1038961038961039,0.12987012987012986,0.012987012987012988,0.08116883116883117,0.032467532467532464,0.05194805194805195,0.022727272727272728,0.09415584415584416,0.025974025974025976,0.045454545454545456,0.003246753246753247,0.032467532467532464
syn3a,JCVISYN3A_0525,mraZ,Cell division/cell wall cluster transcriptional repressor,402,133,-1,0.6164530111253098,8.0,106.0,1.0,1.0,1,0,Genetic Information Processing,-0.5842105263157895,9.360107421875,0.09022556390977443,0.022556390977443608,0.007518796992481203,0.07518796992481203,0.05263157894736842,0.03007518796992481,0.03759398496240601,0.015037593984962405,0.13533834586466165,0.10526315789473684,0.12030075187969924,0.015037593984962405,0.12030075187969924,0.022556390977443608,0.05263157894736842,0.045112781954887216,0.03759398496240601,0.03007518796992481,0.015037593984962405,0.022556390977443608,0.03759398496240601
syn3a,JCVISYN3A_0526,rpmF,50S ribosomal protein L32,180,59,-1,0.6173884062560994,106.0,14.0,1.0,1.0,0,1,Genetic Information Processing,-0.2983050847457627,10.31756591796875,0.05084745762711865,0.11864406779661017,0.06779661016949153,0.0,0.05084745762711865,0.03389830508474576,0.03389830508474576,0.05084745762711865,0.01694915254237288,0.15254237288135594,0.05084745762711865,0.03389830508474576,0.05084745762711865,0.03389830508474576,0.0,0.05084745762711865,0.1016949152542373,0.03389830508474576,0.1016949152542373,0.0,0.01694915254237288
syn3a,JCVISYN3A_0527,,Uncharacterized protein,519,172,-1,0.6177456240816371,14.0,-1.0,1.0,1.0,1,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0528,pheRS,Phenylalanine--tRNA ligase subunit beta,2385,794,-1,0.6186994325024029,-1.0,8.0,1.0,1.0,1,1,Metabolism,-0.33198992443324904,5.987640380859375,0.09193954659949623,0.02392947103274559,0.007556675062972292,0.06801007556675064,0.0491183879093199,0.04659949622166247,0.017632241813602016,0.015113350125944584,0.10453400503778337,0.09445843828715365,0.14987405541561713,0.007556675062972292,0.1397984886649874,0.012594458438287154,0.05163727959697733,0.013853904282115869,0.06801007556675064,0.04785894206549118,0.036523929471032744,0.0025188916876574307,0.042821158690176324
syn3a,JCVISYN3A_0529,pheS,Phenylalanine--tRNA ligase subunit alpha,1053,350,-1,0.6231057327937012,8.0,29.0,1.0,1.0,1,1,Metabolism,-0.28314285714285764,6.3599853515625,0.09142857142857143,0.025714285714285714,0.02,0.05714285714285714,0.08,0.06,0.045714285714285714,0.017142857142857144,0.09142857142857143,0.1,0.10857142857142857,0.025714285714285714,0.08285714285714285,0.017142857142857144,0.03428571428571429,0.03142857142857143,0.06857142857142857,0.04857142857142857,0.054285714285714284,0.008571428571428572,0.022857142857142857
syn3a,JCVISYN3A_0530,,Uncharacterized protein,609,202,-1,0.6250980507691232,29.0,123.0,1.0,1.0,1,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0535,argRS,Arginine--tRNA ligase,1665,554,-1,0.6357335670593608,206.0,1.0,1.0,1.0,0,1,Metabolism,-0.18501805054151654,8.7799072265625,0.08664259927797834,0.05595667870036101,0.010830324909747292,0.06498194945848375,0.04512635379061372,0.02888086642599278,0.036101083032490974,0.021660649819494584,0.10288808664259928,0.10288808664259928,0.11913357400722022,0.018050541516245487,0.08303249097472924,0.023465703971119134,0.04693140794223827,0.019855595667870037,0.05595667870036101,0.04512635379061372,0.061371841155234655,0.005415162454873646,0.052346570397111915
syn3a,JCVISYN3A_0536,frr,Ribosome recycling factor,549,182,-1,0.6388012211693912,1.0,10.0,1.0,1.0,1,1,Genetic Information Processing,-0.3318681318681319,7.7177734375,0.03296703296703297,0.054945054945054944,0.0,0.08241758241758242,0.07142857142857142,0.005494505494505495,0.03296703296703297,0.016483516483516484,0.14835164835164835,0.0989010989010989,0.0989010989010989,0.027472527472527472,0.054945054945054944,0.038461538461538464,0.04395604395604396,0.054945054945054944,0.03296703296703297,0.06043956043956044,0.04945054945054945,0.0,0.027472527472527472
syn3a,JCVISYN3A_0537,pyrH,UMP kinase,714,237,-1,0.6398305240790593,10.0,133.0,1.0,1.0,1,1,Metabolism,-0.10843881856540082,9.0875244140625,0.07172995780590717,0.08016877637130802,0.004219409282700422,0.0759493670886076,0.046413502109704644,0.02531645569620253,0.08438818565400844,0.012658227848101266,0.10126582278481013,0.11392405063291139,0.08860759493670886,0.04219409282700422,0.06329113924050633,0.008438818565400843,0.016877637130801686,0.02109704641350211,0.04219409282700422,0.06329113924050633,0.06329113924050633,0.004219409282700422,0.04219409282700422
syn3a,JCVISYN3A_0538,,Uncharacterized protein,606,201,-1,0.6413901297400412,133.0,-1.0,1.0,1.0,0,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0539,tsf,Translation elongation factor Ts,888,295,-1,0.6425041337835996,-1.0,11.0,1.0,1.0,1,1,Genetic Information Processing,-0.16237288135593214,5.28204345703125,0.04745762711864407,0.1152542372881356,0.003389830508474576,0.06440677966101695,0.08813559322033898,0.030508474576271188,0.03728813559322034,0.013559322033898305,0.07457627118644068,0.10508474576271186,0.10508474576271186,0.02711864406779661,0.0711864406779661,0.010169491525423728,0.030508474576271188,0.02711864406779661,0.061016949152542375,0.03728813559322034,0.08135593220338982,0.003389830508474576,0.013559322033898305
syn3a,JCVISYN3A_0540,rpsB,30S ribosomal protein S2,879,292,-1,0.6441594885524576,11.0,207.0,1.0,1.0,1,1,Genetic Information Processing,-0.518835616438357,9.778594970703125,0.03767123287671233,0.07191780821917808,0.003424657534246575,0.030821917808219176,0.0958904109589041,0.00684931506849315,0.05136986301369863,0.0136986301369863,0.08561643835616438,0.11643835616438356,0.0821917808219178,0.02054794520547945,0.0684931506849315,0.04452054794520548,0.04794520547945205,0.0410958904109589,0.05136986301369863,0.05821917808219178,0.07876712328767123,0.010273972602739725,0.02054794520547945
syn3a,JCVISYN3A_0541,dnaJ,Molecular chaperone,1119,372,-1,0.6461591718438701,207.0,63.0,1.0,1.0,0,1,Genetic Information Processing,-0.5344086021505385,8.047607421875,0.0913978494623656,0.03494623655913978,0.021505376344086023,0.06989247311827956,0.056451612903225805,0.053763440860215055,0.06989247311827956,0.013440860215053764,0.10215053763440861,0.11559139784946236,0.06989247311827956,0.013440860215053764,0.09946236559139784,0.01881720430107527,0.04838709677419355,0.01881720430107527,0.08870967741935484,0.024193548387096774,0.043010752688172046,0.0,0.03763440860215054
syn3a,JCVISYN3A_0542,dnaK,Molecular chaperone,1776,591,-1,0.6483356227190537,63.0,58.0,1.0,1.0,0,1,Genetic Information Processing,-0.34703891708967877,4.664405822753906,0.03722504230118443,0.09644670050761421,0.0,0.047377326565143825,0.09475465313028765,0.02030456852791878,0.0676818950930626,0.001692047377326565,0.08798646362098139,0.08629441624365482,0.077834179357022,0.021996615905245348,0.07614213197969544,0.03553299492385787,0.05245346869712352,0.023688663282571912,0.06260575296108291,0.06260575296108291,0.0676818950930626,0.001692047377326565,0.015228426395939087
syn3a,JCVISYN3A_0543,grpE,Nucleotide exchange factor,603,200,-1,0.6517126201006839,58.0,1.0,1.0,1.0,0,1,Genetic Information Processing,-0.6715000000000008,9.751571655273438,0.06,0.055,0.0,0.035,0.08,0.015,0.025,0.03,0.055,0.15,0.11,0.03,0.125,0.015,0.055,0.005,0.04,0.045,0.085,0.0,0.045
syn3a,JCVISYN3A_0544,hrcA,Heat-inducible transcription repressor,1023,340,-1,0.6528247828152447,1.0,4.0,1.0,1.0,1,1,Genetic Information Processing,-0.29529411764705915,6.154052734375,0.07352941176470588,0.03529411764705882,0.0,0.06764705882352941,0.06764705882352941,0.029411764705882353,0.026470588235294117,0.011764705882352941,0.11176470588235295,0.10294117647058823,0.12058823529411765,0.029411764705882353,0.08823529411764706,0.014705882352941176,0.04411764705882353,0.026470588235294117,0.06764705882352941,0.058823529411764705,0.052941176470588235,0.0029411764705882353,0.041176470588235294
syn3a,JCVISYN3A_0545,clpB,ATP-dependent Clp protease subunit B,2142,713,-1,0.6547158276957977,4.0,162.0,1.0,1.0,1,1,Genetic Information Processing,-0.416549789621318,5.479217529296875,0.06311360448807854,0.05750350631136045,0.001402524544179523,0.05890603085553997,0.10098176718092566,0.028050490883590462,0.056100981767180924,0.009817671809256662,0.08695652173913043,0.091164095371669,0.10518934081346423,0.0182328190743338,0.05049088359046283,0.025245441795231416,0.037868162692847124,0.0546984572230014,0.07012622720897616,0.047685834502103785,0.06451612903225806,0.002805049088359046,0.03225806451612903
syn3a,JCVISYN3A_0548,,tRNA (cytidine(34)-2'-O)-methyltransferase,546,181,-1,0.660550999289247,-1.0,12.0,1.0,1.0,1,0,Genetic Information Processing,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0549,rgdB,Non-canonical purine NTP pyrophosphatase,603,200,-1,0.6615784608699175,12.0,506.0,1.0,0.0,1,0,Metabolism,-0.45100000000000046,9.823562622070312,0.125,0.075,0.01,0.07,0.035,0.045,0.04,0.025,0.11,0.145,0.085,0.015,0.075,0.02,0.04,0.025,0.035,0.035,0.035,0.005,0.075
syn3a,JCVISYN3A_0931,met14p,Adenylyl-sulfate kinase,609,202,1,0.6636204947282751,506.0,563.0,0.0,0.0,0,0,Metabolism,-0.4321782178217824,8.24072265625,0.07920792079207921,0.07920792079207921,0.019801980198019802,0.0594059405940594,0.0891089108910891,0.034653465346534656,0.04950495049504951,0.019801980198019802,0.0891089108910891,0.08415841584158416,0.10396039603960396,0.0049504950495049506,0.034653465346534656,0.034653465346534656,0.024752475247524754,0.07425742574257425,0.06435643564356436,0.054455445544554455,0.034653465346534656,0.009900990099009901,0.034653465346534656
syn3a,JCVISYN3A_0592,,Uncharacterized protein,1200,399,-1,0.6657785323134826,563.0,496.0,0.0,1.0,0,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0593,,Uncharacterized protein,279,92,-1,0.6689014262934415,496.0,268.0,1.0,1.0,0,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0599,,Uncharacterized protein,141,46,-1,0.6699086332551383,268.0,813.0,1.0,0.0,0,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0600,rnjA,Ribonuclease J,1833,610,1,0.6716652611188652,813.0,74.0,0.0,1.0,0,1,Genetic Information Processing,-0.2667213114754102,9.069580078125,0.07377049180327869,0.05737704918032787,0.001639344262295082,0.05737704918032787,0.06885245901639345,0.03770491803278689,0.06229508196721312,0.022950819672131147,0.11475409836065574,0.09836065573770492,0.07868852459016394,0.022950819672131147,0.05737704918032787,0.03442622950819672,0.03278688524590164,0.036065573770491806,0.07377049180327869,0.04590163934426229,0.060655737704918035,0.003278688524590164,0.03278688524590164
syn3a,JCVISYN3A_0601,,Uncharacterized protein,945,314,1,0.6751766755173214,74.0,131.0,1.0,1.0,0,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0604,,Uncharacterized protein,669,222,1,0.6804078911995521,2.0,182.0,1.0,1.0,1,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0605,,Uncharacterized protein,309,102,1,0.6819748621765245,182.0,266.0,1.0,0.0,0,0,Unclear,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syn3a,JCVISYN3A_0606,pgk,Phosphoglycerate kinase,1215,404,-1,0.6830336263501545,266.0,111.0,0.0,1.0,0,1,Metabolism,-0.16287128712871318,6.55908203125,0.07425742574257425,0.07673267326732673,0.0049504950495049506,0.0594059405940594,0.07425742574257425,0.04702970297029703,0.07920792079207921,0.009900990099009901,0.08663366336633663,0.11386138613861387,0.09405940594059406,0.012376237623762377,0.0594059405940594,0.027227722772277228,0.03217821782178218,0.017326732673267328,0.06188118811881188,0.04207920792079208,0.07425742574257425,0.009900990099009901,0.017326732673267328
syn3a,JCVISYN3A_0607,gapDH,Type I glyceraldehyde-3-phosphate dehydrogenase,1017,338,-1,0.6854752286009951,111.0,100.0,1.0,1.0,0,1,Metabolism,-0.066568047337278,7.2503662109375,0.07396449704142012,0.08875739644970414,0.011834319526627219,0.07100591715976332,0.05029585798816568,0.038461538461538464,0.05917159763313609,0.01775147928994083,0.07100591715976332,0.09171597633136094,0.08579881656804733,0.014792899408284023,0.04142011834319527,0.020710059171597635,0.020710059171597635,0.029585798816568046,0.07100591715976332,0.09171597633136094,0.08875739644970414,0.008875739644970414,0.026627218934911243
syn3a,JCVISYN3A_0608,dnaI,Primosomal protein,939,312,-1,0.6875319930913336,100.0,9.0,1.0,1.0,0,1,Genetic Information Processing,-0.3810897435897446,9.54168701171875,0.11858974358974358,0.016025641025641024,0.01282051282051282,0.0673076923076923,0.05128205128205128,0.07371794871794872,0.028846153846153848,0.009615384615384616,0.08653846153846154,0.13141025641025642,0.13141025641025642,0.00641025641025641,0.09935897435897435,0.003205128205128205,0.04807692307692308,0.022435897435897436,0.04807692307692308,0.07371794871794872,0.04487179487179487,0.00641025641025641,0.038461538461538464
syn3a,JCVISYN3A_0609,dnaB,Chromosome replication initiation protein,1185,394,-1,0.6892775729810748,9.0,156.0,1.0,1.0,1,1,Genetic Information Processing,-0.19796954314720816,4.879150390625,0.11928934010152284,0.025380710659898477,0.01015228426395939,0.06852791878172589,0.06091370558375635,0.05583756345177665,0.005076142131979695,0.0025380710659898475,0.1116751269035533,0.1065989847715736,0.14213197969543148,0.01015228426395939,0.1065989847715736,0.005076142131979695,0.048223350253807105,0.005076142131979695,0.07360406091370558,0.06345177664974619,0.03553299492385787,0.0025380710659898475,0.06091370558375635
syn3a,JCVISYN3A_0610,mutM,DNA-formamidopyrimidine glycosylase,825,274,-1,0.6917467951668796,156.0,10.0,1.0,1.0,0,0,Genetic Information Processing,-0.1985401459854013,9.656936645507812,0.08394160583941605,0.021897810218978103,0.01824817518248175,0.043795620437956206,0.0364963503649635,0.032846715328467155,0.043795620437956206,0.01824817518248175,0.10218978102189781,0.09854014598540146,0.11678832116788321,0.014598540145985401,0.09854014598540146,0.025547445255474453,0.043795620437956206,0.025547445255474453,0.06569343065693431,0.08029197080291971,0.06204379562043796,0.0072992700729927005,0.043795620437956206
syn3a,JCVISYN3A_0611,polA,DNA polymerase I,2736,911,-1,0.6932843048798901,10.0,8.0,1.0,1.0,1,1,Genetic Information Processing,-0.38649835345773753,6.786376953125,0.10208562019758508,0.03951701427003293,0.005488474204171241,0.06695938529088913,0.06366630076838639,0.050493962678375415,0.03293084522502744,0.015367727771679473,0.09549945115257959,0.10647639956092206,0.1141602634467618,0.010976948408342482,0.0867178924259056,0.01646542261251372,0.0570801317233809,0.021953896816684963,0.06147091108671789,0.05159165751920966,0.05159165751920966,0.0043907793633369925,0.04720087815587267
